pass,changed,current_budget,exec_time,iteration,phase,run
OptimizeContexts,0,104,6.5878e-05,0,Final,2
OptimizeVisibility,0,103,7.1745e-05,0,Final,2
OptimizeAssumptions,1,102,0.000244258,0,Final,2
Cleanup,1,101,0.000352684,0,Final,2
ElideEnv,0,100,9.4802e-05,0,Final,2
DelayEnv,0,99,4.627e-05,0,Final,2
DelayInstr,0,98,8.4207e-05,0,Final,2
Cleanup,0,97,0.000199362,0,Final,2
OptimizeVisibility,0,96,7.69e-05,0,Final,2
OptimizeAssumptions,0,95,0.000223073,0,Final,2
Cleanup,0,94,0.000208829,0,Final,2
TypeInference,0,93,0.000130986,0,Final,2
Overflow,0,92,8.3306e-05,0,Final,2
ElideEnvSpec,1,91,0.00012938,0,Final,2
CleanupCheckpoints,0,90,5.1448e-05,0,Final,2
Final post,0,0,3.6098e-05,0,Final post,2
HoistInstruction,0,0,6.9722e-05,0,Final post,2
LoopInvariant,0,0,4.4949e-05,0,Final post,2
Constantfold,0,0,0.000102165,0,Final post,2
Cleanup,0,0,0.000194437,0,Final post,2
CleanupCheckpoints,0,0,4.3777e-05,0,Final post,2
done,0,0,3.9362e-05,0,done,2
Initial,0,59,0.000998863,0,Initial,3
TypefeedbackCleanup,0,58,0.00465383,0,Initial,3
DotDotDots,0,57,0.000873529,0,Initial,3
EagerCalls,0,56,0.00108538,0,Initial,3
MatchCallArgs,0,55,0.000853272,0,Initial,3
InlineForcePromises,0,54,0.000835081,0,Initial,3
Inline,1,53,0.00430055,0,Initial,3
OptimizeContexts,0,52,0.00160879,0,Initial,3
DelayInstr,0,51,0.00261174,0,Initial,3
ForceDominance,0,50,0.239226,0,Initial,3
ScopeResolution,1,49,0.0444035,0,Initial,3
LoadElision,0,48,0.00138254,0,Initial,3
GVN,0,47,0.00714945,0,Initial,3
Constantfold,0,46,0.0230362,0,Initial,3
DeadStoreRemoval,0,45,0.0334961,0,Initial,3
Inline,0,44,0.00101947,0,Initial,3
OptimizeContexts,0,43,0.00152998,0,Initial,3
OptimizeVisibility,1,42,0.0027016,0,Initial,3
OptimizeAssumptions,1,41,0.0303892,0,Initial,3
Cleanup,1,40,0.00376081,0,Initial,3
ElideEnv,0,39,0.00171324,0,Initial,3
DelayEnv,1,38,0.000801757,0,Initial,3
DelayInstr,0,37,0.00199917,0,Initial,3
Cleanup,0,36,0.00331021,0,Initial,3
OptimizeVisibility,0,35,0.00106515,0,Initial,3
OptimizeAssumptions,1,34,0.0167493,0,Initial,3
Cleanup,0,33,0.00306931,0,Initial,3
TypeInference,0,32,0.00158882,0,Initial,3
Overflow,0,31,0.00187949,0,Initial,3
Initial post,0,0,0.000686618,0,Initial post,3
HoistInstruction,1,0,0.00112738,0,Initial post,3
LoopInvariant,0,0,0.00108081,0,Initial post,3
Speculation,0,99,0.000687255,0,Speculation,3
TypefeedbackCleanup,0,98,0.00384088,0,Speculation,3
ElideEnvSpec,1,97,0.0292336,0,Speculation,3
DotDotDots,0,96,0.00079746,0,Speculation,3
EagerCalls,0,95,0.000951663,0,Speculation,3
MatchCallArgs,0,94,0.000765905,0,Speculation,3
InlineForcePromises,0,93,0.000760107,0,Speculation,3
Inline,0,92,0.000772536,0,Speculation,3
OptimizeContexts,1,91,0.00274844,0,Speculation,3
DelayInstr,0,90,0.00202756,0,Speculation,3
ForceDominance,1,89,0.0820516,0,Speculation,3
ScopeResolution,1,88,0.0270663,0,Speculation,3
LoadElision,0,87,0.00114604,0,Speculation,3
GVN,0,86,0.00568882,0,Speculation,3
Constantfold,0,85,0.00780394,0,Speculation,3
DeadStoreRemoval,1,84,0.078564,0,Speculation,3
Inline,0,83,0.000935195,0,Speculation,3
OptimizeContexts,0,82,0.000895435,0,Speculation,3
OptimizeVisibility,0,81,0.0017146,0,Speculation,3
OptimizeAssumptions,1,80,0.0328534,0,Speculation,3
Cleanup,0,79,0.00351365,0,Speculation,3
ElideEnv,0,78,0.00154481,0,Speculation,3
DelayEnv,1,77,0.000730601,0,Speculation,3
DelayInstr,1,76,0.00200909,0,Speculation,3
Cleanup,0,75,0.00450445,0,Speculation,3
OptimizeVisibility,0,74,0.000977916,0,Speculation,3
OptimizeAssumptions,1,73,0.0208244,0,Speculation,3
Cleanup,0,72,0.00448098,0,Speculation,3
TypeInference,0,71,0.00178744,0,Speculation,3
Overflow,0,70,0.00185629,0,Speculation,3
TypefeedbackCleanup,0,69,0.00360298,0,Speculation,3
TypeSpeculation,1,68,0.0221763,0,Speculation,3
Speculation,0,67,0.000751254,1,Speculation,3
TypefeedbackCleanup,0,66,0.00394245,1,Speculation,3
ElideEnvSpec,1,65,0.0130888,1,Speculation,3
DotDotDots,0,64,0.000768973,1,Speculation,3
EagerCalls,0,63,0.000907023,1,Speculation,3
MatchCallArgs,0,62,0.000740448,1,Speculation,3
InlineForcePromises,0,61,0.000721923,1,Speculation,3
Inline,0,60,0.000738782,1,Speculation,3
OptimizeContexts,0,59,0.000801127,1,Speculation,3
DelayInstr,0,58,0.00200988,1,Speculation,3
ForceDominance,1,57,0.0163542,1,Speculation,3
ScopeResolution,1,56,0.0222139,1,Speculation,3
LoadElision,1,55,0.0025388,1,Speculation,3
GVN,0,54,0.00945432,1,Speculation,3
Constantfold,0,53,0.0153606,1,Speculation,3
DeadStoreRemoval,0,52,0.0624792,1,Speculation,3
Inline,0,51,0.000763026,1,Speculation,3
OptimizeContexts,0,50,0.000725726,1,Speculation,3
OptimizeVisibility,0,49,0.000930806,1,Speculation,3
OptimizeAssumptions,1,48,0.0317691,1,Speculation,3
Cleanup,0,47,0.0116998,1,Speculation,3
ElideEnv,0,46,0.00111655,1,Speculation,3
DelayEnv,0,45,0.000531748,1,Speculation,3
DelayInstr,0,44,0.00120095,1,Speculation,3
Cleanup,0,43,0.00314277,1,Speculation,3
OptimizeVisibility,0,42,0.000711274,1,Speculation,3
OptimizeAssumptions,0,41,0.0124475,1,Speculation,3
Cleanup,0,40,0.00315108,1,Speculation,3
TypeInference,0,39,0.00139252,1,Speculation,3
Overflow,0,38,0.00117909,1,Speculation,3
TypefeedbackCleanup,0,37,0.00253833,1,Speculation,3
TypeSpeculation,0,36,0.00168465,1,Speculation,3
Speculation post,0,0,0.000486612,0,Speculation post,3
HoistInstruction,1,0,0.000781276,0,Speculation post,3
LoopInvariant,0,0,0.00069095,0,Speculation post,3
Remove CP,0,0,0.000474645,0,Remove CP,3
CleanupCheckpoints,1,0,0.000510648,0,Remove CP,3
HoistInstruction,1,0,0.000598287,0,Remove CP,3
LoopInvariant,0,0,0.000515016,0,Remove CP,3
Intermediate 2,0,59,0.000334632,0,Intermediate 2,3
DotDotDots,0,58,0.000359056,0,Intermediate 2,3
EagerCalls,0,57,0.000449392,0,Intermediate 2,3
MatchCallArgs,0,56,0.000357914,0,Intermediate 2,3
InlineForcePromises,0,55,0.000356734,0,Intermediate 2,3
Inline,0,54,0.000367449,0,Intermediate 2,3
OptimizeContexts,0,53,0.000402892,0,Intermediate 2,3
DelayInstr,0,52,0.000798945,0,Intermediate 2,3
ForceDominance,1,51,0.00391621,0,Intermediate 2,3
ScopeResolution,0,50,0.00914155,0,Intermediate 2,3
LoadElision,0,49,0.000645838,0,Intermediate 2,3
GVN,0,48,0.00253173,0,Intermediate 2,3
Constantfold,0,47,0.00210966,0,Intermediate 2,3
DeadStoreRemoval,1,46,0.0113349,0,Intermediate 2,3
Inline,0,45,0.000379645,0,Intermediate 2,3
OptimizeContexts,0,44,0.000403601,0,Intermediate 2,3
OptimizeVisibility,0,43,0.000493207,0,Intermediate 2,3
OptimizeAssumptions,1,42,0.00736647,0,Intermediate 2,3
Cleanup,1,41,0.00203638,0,Intermediate 2,3
ElideEnv,0,40,0.000688278,0,Intermediate 2,3
DelayEnv,0,39,0.000331553,0,Intermediate 2,3
DelayInstr,1,38,0.000862815,0,Intermediate 2,3
Cleanup,0,37,0.0016275,0,Intermediate 2,3
OptimizeVisibility,0,36,0.000438332,0,Intermediate 2,3
OptimizeAssumptions,1,35,0.00446876,0,Intermediate 2,3
Cleanup,0,34,0.00164105,0,Intermediate 2,3
TypeInference,0,33,0.00104262,0,Intermediate 2,3
Overflow,0,32,0.00138393,0,Intermediate 2,3
Intermediate 2 post,0,0,0.000306194,0,Intermediate 2 post,3
HoistInstruction,1,0,0.000476071,0,Intermediate 2 post,3
LoopInvariant,0,0,0.000391195,0,Intermediate 2 post,3
Cleanup FS,0,0,0.000295059,0,Cleanup FS,3
CleanupFramestate,1,0,0.000317888,0,Cleanup FS,3
CleanupCheckpoints,0,0,0.000341886,0,Cleanup FS,3
Final,0,119,0.00028658,0,Final,3
DotDotDots,0,118,0.000305253,0,Final,3
EagerCalls,0,117,0.000377543,0,Final,3
MatchCallArgs,0,116,0.00030577,0,Final,3
InlineForcePromises,0,115,0.000302678,0,Final,3
Inline,0,114,0.000309026,0,Final,3
OptimizeContexts,0,113,0.00032836,0,Final,3
DelayInstr,0,112,0.000695174,0,Final,3
ForceDominance,1,111,0.00233017,0,Final,3
ScopeResolution,1,110,0.00765222,0,Final,3
LoadElision,1,109,0.000586154,0,Final,3
GVN,0,108,0.00243657,0,Final,3
Constantfold,0,107,0.00102991,0,Final,3
DeadStoreRemoval,0,106,0.00669498,0,Final,3
Inline,0,105,0.000294131,0,Final,3
OptimizeContexts,0,104,0.000309048,0,Final,3
OptimizeVisibility,0,103,0.000375154,0,Final,3
OptimizeAssumptions,1,102,0.00412271,0,Final,3
Cleanup,1,101,0.00208647,0,Final,3
ElideEnv,0,100,0.0005704,0,Final,3
DelayEnv,0,99,0.000275641,0,Final,3
DelayInstr,0,98,0.000602906,0,Final,3
Cleanup,0,97,0.00136149,0,Final,3
OptimizeVisibility,0,96,0.000377228,0,Final,3
OptimizeAssumptions,1,95,0.00386086,0,Final,3
Cleanup,0,94,0.00135146,0,Final,3
TypeInference,0,93,0.000955756,0,Final,3
Overflow,0,92,0.000596295,0,Final,3
ElideEnvSpec,1,91,0.00072834,0,Final,3
CleanupCheckpoints,0,90,0.000307863,0,Final,3
Final post,0,0,0.000249513,0,Final post,3
HoistInstruction,0,0,0.000409915,0,Final post,3
LoopInvariant,1,0,0.000376347,0,Final post,3
Constantfold,0,0,0.000904863,0,Final post,3
Cleanup,0,0,0.0012203,0,Final post,3
CleanupCheckpoints,0,0,0.000297001,0,Final post,3
done,0,0,0.000246892,0,done,3
Initial,0,59,0.00148105,0,Initial,4
TypefeedbackCleanup,0,58,0.00126417,0,Initial,4
DotDotDots,0,57,0.00124963,0,Initial,4
EagerCalls,1,56,0.00163814,0,Initial,4
MatchCallArgs,0,55,0.00124184,0,Initial,4
InlineForcePromises,0,54,0.00121469,0,Initial,4
Inline,1,53,0.00812359,0,Initial,4
OptimizeContexts,0,52,0.00257191,0,Initial,4
DelayInstr,1,51,0.003666,0,Initial,4
ForceDominance,1,50,0.419439,0,Initial,4
ScopeResolution,1,49,0.125007,0,Initial,4
LoadElision,0,48,0.00217772,0,Initial,4
GVN,0,47,0.0125661,0,Initial,4
Constantfold,0,46,0.0332926,0,Initial,4
DeadStoreRemoval,0,45,0.0552348,0,Initial,4
Inline,0,44,0.00164582,0,Initial,4
OptimizeContexts,0,43,0.00236753,0,Initial,4
OptimizeVisibility,1,42,0.00389322,0,Initial,4
OptimizeAssumptions,1,41,0.0444183,0,Initial,4
Cleanup,1,40,0.0061841,0,Initial,4
ElideEnv,0,39,0.00259922,0,Initial,4
DelayEnv,1,38,0.00117063,0,Initial,4
DelayInstr,0,37,0.00273189,0,Initial,4
Cleanup,0,36,0.00486934,0,Initial,4
OptimizeVisibility,0,35,0.00165352,0,Initial,4
OptimizeAssumptions,1,34,0.0224199,0,Initial,4
Cleanup,0,33,0.00462901,0,Initial,4
TypeInference,0,32,0.00190007,0,Initial,4
Overflow,0,31,0.00253865,0,Initial,4
Initial post,0,0,0.0009846,0,Initial post,4
HoistInstruction,1,0,0.00161448,0,Initial post,4
LoopInvariant,0,0,0.00178992,0,Initial post,4
Speculation,0,99,0.000972474,0,Speculation,4
TypefeedbackCleanup,0,98,0.000969413,0,Speculation,4
ElideEnvSpec,1,97,0.0492793,0,Speculation,4
DotDotDots,0,96,0.00124288,0,Speculation,4
EagerCalls,0,95,0.00158236,0,Speculation,4
MatchCallArgs,0,94,0.001086,0,Speculation,4
InlineForcePromises,0,93,0.00108202,0,Speculation,4
Inline,0,92,0.00112336,0,Speculation,4
OptimizeContexts,1,91,0.00438983,0,Speculation,4
DelayInstr,0,90,0.00269673,0,Speculation,4
ForceDominance,1,89,0.19406,0,Speculation,4
ScopeResolution,1,88,0.0778578,0,Speculation,4
LoadElision,0,87,0.00176892,0,Speculation,4
GVN,0,86,0.00824528,0,Speculation,4
Constantfold,0,85,0.0108817,0,Speculation,4
DeadStoreRemoval,1,84,0.123646,0,Speculation,4
Inline,0,83,0.00137307,0,Speculation,4
OptimizeContexts,1,82,0.00213581,0,Speculation,4
OptimizeVisibility,0,81,0.00244181,0,Speculation,4
OptimizeAssumptions,1,80,0.0578698,0,Speculation,4
Cleanup,1,79,0.00602983,0,Speculation,4
ElideEnv,1,78,0.00224119,0,Speculation,4
DelayEnv,1,77,0.00105511,0,Speculation,4
DelayInstr,1,76,0.00275645,0,Speculation,4
Cleanup,1,75,0.00780334,0,Speculation,4
OptimizeVisibility,0,74,0.00146839,0,Speculation,4
OptimizeAssumptions,1,73,0.0379193,0,Speculation,4
Cleanup,1,72,0.00778944,0,Speculation,4
TypeInference,0,71,0.0020658,0,Speculation,4
Overflow,0,70,0.00263207,0,Speculation,4
TypefeedbackCleanup,0,69,0.000959043,0,Speculation,4
TypeSpeculation,1,68,0.0389165,0,Speculation,4
Speculation,0,67,0.00113358,1,Speculation,4
TypefeedbackCleanup,0,66,0.00104336,1,Speculation,4
ElideEnvSpec,1,65,0.0232993,1,Speculation,4
DotDotDots,0,64,0.00109944,1,Speculation,4
EagerCalls,0,63,0.00126435,1,Speculation,4
MatchCallArgs,0,62,0.00102621,1,Speculation,4
InlineForcePromises,0,61,0.00101337,1,Speculation,4
Inline,0,60,0.00105419,1,Speculation,4
OptimizeContexts,0,59,0.00111167,1,Speculation,4
DelayInstr,0,58,0.00257659,1,Speculation,4
ForceDominance,1,57,0.0470616,1,Speculation,4
ScopeResolution,1,56,0.0573774,1,Speculation,4
LoadElision,1,55,0.00342968,1,Speculation,4
GVN,1,54,0.0116914,1,Speculation,4
Constantfold,1,53,0.0193909,1,Speculation,4
DeadStoreRemoval,0,52,0.0941452,1,Speculation,4
Inline,0,51,0.00114495,1,Speculation,4
OptimizeContexts,0,50,0.00104201,1,Speculation,4
OptimizeVisibility,0,49,0.00186578,1,Speculation,4
OptimizeAssumptions,1,48,0.0504857,1,Speculation,4
Cleanup,1,47,0.0157515,1,Speculation,4
ElideEnv,0,46,0.00171285,1,Speculation,4
DelayEnv,1,45,0.000806869,1,Speculation,4
DelayInstr,0,44,0.00171481,1,Speculation,4
Cleanup,0,43,0.00589458,1,Speculation,4
OptimizeVisibility,0,42,0.00115503,1,Speculation,4
OptimizeAssumptions,0,41,0.0246851,1,Speculation,4
Cleanup,0,40,0.00589037,1,Speculation,4
TypeInference,0,39,0.00169718,1,Speculation,4
Overflow,0,38,0.00169615,1,Speculation,4
TypefeedbackCleanup,0,37,0.000725077,1,Speculation,4
TypeSpeculation,0,36,0.00237941,1,Speculation,4
Speculation post,0,0,0.000741834,0,Speculation post,4
HoistInstruction,1,0,0.00119907,0,Speculation post,4
LoopInvariant,0,0,0.00115483,0,Speculation post,4
Remove CP,0,0,0.00072468,0,Remove CP,4
CleanupCheckpoints,1,0,0.00083978,0,Remove CP,4
HoistInstruction,1,0,0.000835333,0,Remove CP,4
LoopInvariant,0,0,0.00084555,0,Remove CP,4
Intermediate 2,0,59,0.000483957,0,Intermediate 2,4
DotDotDots,0,58,0.000520135,0,Intermediate 2,4
EagerCalls,0,57,0.00065335,0,Intermediate 2,4
MatchCallArgs,0,56,0.000518277,0,Intermediate 2,4
InlineForcePromises,0,55,0.000513009,0,Intermediate 2,4
Inline,0,54,0.000536044,0,Intermediate 2,4
OptimizeContexts,0,53,0.000578023,0,Intermediate 2,4
DelayInstr,0,52,0.00106946,0,Intermediate 2,4
ForceDominance,1,51,0.0107141,0,Intermediate 2,4
ScopeResolution,1,50,0.0280918,0,Intermediate 2,4
LoadElision,1,49,0.000923767,0,Intermediate 2,4
GVN,0,48,0.00331918,0,Intermediate 2,4
Constantfold,1,47,0.00300683,0,Intermediate 2,4
DeadStoreRemoval,0,46,0.0188969,0,Intermediate 2,4
Inline,0,45,0.000594321,0,Intermediate 2,4
OptimizeContexts,0,44,0.000591871,0,Intermediate 2,4
OptimizeVisibility,0,43,0.000891439,0,Intermediate 2,4
OptimizeAssumptions,1,42,0.0153266,0,Intermediate 2,4
Cleanup,1,41,0.00463967,0,Intermediate 2,4
ElideEnv,0,40,0.000997647,0,Intermediate 2,4
DelayEnv,0,39,0.000459602,0,Intermediate 2,4
DelayInstr,1,38,0.00112645,0,Intermediate 2,4
Cleanup,1,37,0.00238583,0,Intermediate 2,4
OptimizeVisibility,0,36,0.000637944,0,Intermediate 2,4
OptimizeAssumptions,1,35,0.00814945,0,Intermediate 2,4
Cleanup,1,34,0.00254885,0,Intermediate 2,4
TypeInference,0,33,0.00114686,0,Intermediate 2,4
Overflow,0,32,0.000941073,0,Intermediate 2,4
Intermediate 2 post,0,0,0.000414196,0,Intermediate 2 post,4
HoistInstruction,0,0,0.000627064,0,Intermediate 2 post,4
LoopInvariant,0,0,0.000569646,0,Intermediate 2 post,4
Cleanup FS,0,0,0.000403159,0,Cleanup FS,4
CleanupFramestate,1,0,0.000437784,0,Cleanup FS,4
CleanupCheckpoints,1,0,0.000468592,0,Cleanup FS,4
Final,0,119,0.000378443,0,Final,4
DotDotDots,0,118,0.000409717,0,Final,4
EagerCalls,1,117,0.000661476,0,Final,4
MatchCallArgs,1,116,0.00147767,0,Final,4
InlineForcePromises,0,115,0.00042111,0,Final,5
Inline,0,114,0.000483655,0,Final,5
OptimizeContexts,0,113,0.000447621,0,Final,5
DelayInstr,0,112,0.000903146,0,Final,5
ForceDominance,1,111,0.00660382,0,Final,5
ScopeResolution,1,110,0.0152915,0,Final,5
LoadElision,1,109,0.00126905,0,Final,5
GVN,0,108,0.00443865,0,Final,5
Constantfold,0,107,0.0017915,0,Final,5
DeadStoreRemoval,1,106,0.00630181,0,Final,5
Inline,0,105,0.000413339,0,Final,5
OptimizeContexts,0,104,0.000410823,0,Final,5
OptimizeVisibility,0,103,0.000595751,0,Final,5
OptimizeAssumptions,1,102,0.0068797,0,Final,5
Cleanup,1,101,0.00253754,0,Final,5
ElideEnv,1,100,0.000811563,0,Final,5
DelayEnv,1,99,0.000366531,0,Final,5
DelayInstr,1,98,0.000769777,0,Final,5
Cleanup,1,97,0.00194946,0,Final,5
OptimizeVisibility,0,96,0.000543175,0,Final,5
OptimizeAssumptions,1,95,0.00659547,0,Final,5
Cleanup,0,94,0.00177093,0,Final,5
TypeInference,0,93,0.00100247,0,Final,5
Overflow,0,92,0.000735876,0,Final,5
ElideEnvSpec,1,91,0.0016933,0,Final,5
CleanupCheckpoints,1,90,0.000417105,0,Final,5
Final,0,89,0.000329431,1,Final,5
DotDotDots,0,88,0.000358748,1,Final,5
EagerCalls,0,87,0.000432103,1,Final,5
MatchCallArgs,0,86,0.000356904,1,Final,5
InlineForcePromises,0,85,0.000344767,1,Final,5
Inline,0,84,0.000361882,1,Final,5
OptimizeContexts,0,83,0.000381046,1,Final,5
DelayInstr,0,82,0.000732173,1,Final,5
ForceDominance,1,81,0.00430113,1,Final,5
ScopeResolution,1,80,0.0120748,1,Final,5
LoadElision,1,79,0.000795693,1,Final,5
GVN,0,78,0.00261675,1,Final,5
Constantfold,1,77,0.00161952,1,Final,5
DeadStoreRemoval,1,76,0.00563243,1,Final,5
Inline,0,75,0.000369359,1,Final,5
OptimizeContexts,0,74,0.000381921,1,Final,5
OptimizeVisibility,1,73,0.000557795,1,Final,5
OptimizeAssumptions,1,72,0.00572305,1,Final,5
Cleanup,1,71,0.00214071,1,Final,5
ElideEnv,0,70,0.000735933,1,Final,5
DelayEnv,1,69,0.000338648,1,Final,5
DelayInstr,0,68,0.000700848,1,Final,5
Cleanup,1,67,0.0016465,1,Final,5
OptimizeVisibility,0,66,0.000506416,1,Final,5
OptimizeAssumptions,0,65,0.00551817,1,Final,5
Cleanup,0,64,0.00166408,1,Final,5
TypeInference,0,63,0.000950855,1,Final,5
Overflow,0,62,0.000684692,1,Final,5
ElideEnvSpec,0,61,0.000833191,1,Final,5
CleanupCheckpoints,1,60,0.000382963,1,Final,5
Final,0,59,0.000306607,2,Final,5
DotDotDots,0,58,0.000327873,2,Final,5
EagerCalls,1,57,0.000514292,2,Final,5
MatchCallArgs,0,56,0.000338644,2,Final,5
InlineForcePromises,0,55,0.000327969,2,Final,5
Inline,0,54,0.000344814,2,Final,5
OptimizeContexts,0,53,0.000360605,2,Final,5
DelayInstr,0,52,0.000702212,2,Final,5
ForceDominance,1,51,0.00382739,2,Final,5
ScopeResolution,1,50,0.00955453,2,Final,5
LoadElision,1,49,0.000731351,2,Final,5
GVN,0,48,0.00228438,2,Final,5
Constantfold,0,47,0.00159138,2,Final,5
DeadStoreRemoval,0,46,0.00540355,2,Final,5
Inline,0,45,0.000356491,2,Final,5
OptimizeContexts,0,44,0.00040019,2,Final,5
OptimizeVisibility,0,43,0.000542871,2,Final,5
OptimizeAssumptions,1,42,0.00517669,2,Final,5
Cleanup,1,41,0.00216542,2,Final,5
ElideEnv,1,40,0.000732521,2,Final,5
DelayEnv,0,39,0.000330449,2,Final,5
DelayInstr,0,38,0.000670124,2,Final,5
Cleanup,0,37,0.00161595,2,Final,5
OptimizeVisibility,0,36,0.000497763,2,Final,5
OptimizeAssumptions,0,35,0.00496733,2,Final,5
Cleanup,0,34,0.00162595,2,Final,5
TypeInference,0,33,0.000934642,2,Final,5
Overflow,0,32,0.000676484,2,Final,5
ElideEnvSpec,1,31,0.000801855,2,Final,5
CleanupCheckpoints,0,30,0.000373681,2,Final,5
Final post,0,0,0.000299948,0,Final post,5
HoistInstruction,1,0,0.00049746,0,Final post,5
LoopInvariant,0,0,0.000434493,0,Final post,5
Constantfold,1,0,0.0010458,0,Final post,5
Cleanup,1,0,0.00161873,0,Final post,5
CleanupCheckpoints,0,0,0.000367643,0,Final post,5
done,0,0,0.000299472,0,done,5
Initial,0,59,0.001501,0,Initial,6
TypefeedbackCleanup,0,58,0.00127723,0,Initial,6
DotDotDots,0,57,0.00127657,0,Initial,6
EagerCalls,0,56,0.00159599,0,Initial,6
MatchCallArgs,0,55,0.00123657,0,Initial,6
InlineForcePromises,0,54,0.00120127,0,Initial,6
Inline,1,53,0.00538767,0,Initial,6
OptimizeContexts,0,52,0.0025332,0,Initial,6
DelayInstr,1,51,0.00353392,0,Initial,6
ForceDominance,1,50,0.389996,0,Initial,6
ScopeResolution,1,49,0.0821705,0,Initial,6
LoadElision,0,48,0.00207551,0,Initial,6
GVN,1,47,0.00979845,0,Initial,6
Constantfold,1,46,0.0288173,0,Initial,6
DeadStoreRemoval,0,45,0.0462168,0,Initial,6
Inline,0,44,0.00162759,0,Initial,6
OptimizeContexts,0,43,0.00226243,0,Initial,6
OptimizeVisibility,1,42,0.00383455,0,Initial,6
OptimizeAssumptions,1,41,0.0401589,0,Initial,6
Cleanup,1,40,0.00596491,0,Initial,6
ElideEnv,0,39,0.00247715,0,Initial,6
DelayEnv,1,38,0.00112076,0,Initial,6
DelayInstr,0,37,0.00262206,0,Initial,6
Cleanup,1,36,0.00471888,0,Initial,6
OptimizeVisibility,0,35,0.00159925,0,Initial,6
OptimizeAssumptions,1,34,0.0195997,0,Initial,6
Cleanup,1,33,0.00470877,0,Initial,6
TypeInference,0,32,0.00189443,0,Initial,6
Overflow,0,31,0.00248532,0,Initial,6
Initial post,0,0,0.000965672,0,Initial post,6
HoistInstruction,1,0,0.00159303,0,Initial post,6
LoopInvariant,0,0,0.00172605,0,Initial post,6
Speculation,0,99,0.000951245,0,Speculation,6
TypefeedbackCleanup,0,98,0.000946459,0,Speculation,6
ElideEnvSpec,1,97,0.0451651,0,Speculation,6
DotDotDots,0,96,0.00127733,0,Speculation,6
EagerCalls,0,95,0.00157931,0,Speculation,6
MatchCallArgs,0,94,0.00106351,0,Speculation,6
InlineForcePromises,0,93,0.00105434,0,Speculation,6
Inline,0,92,0.00110249,0,Speculation,6
OptimizeContexts,1,91,0.00321304,0,Speculation,6
DelayInstr,0,90,0.00264045,0,Speculation,6
ForceDominance,1,89,0.172974,0,Speculation,6
ScopeResolution,1,88,0.0609454,0,Speculation,6
LoadElision,0,87,0.00170247,0,Speculation,6
GVN,0,86,0.00816206,0,Speculation,6
Constantfold,1,85,0.00927816,0,Speculation,6
DeadStoreRemoval,1,84,0.0657775,0,Speculation,6
Inline,0,83,0.00134383,0,Speculation,6
OptimizeContexts,1,82,0.00205539,0,Speculation,6
OptimizeVisibility,1,81,0.00243334,0,Speculation,6
OptimizeAssumptions,1,80,0.050061,0,Speculation,6
Cleanup,1,79,0.00562239,0,Speculation,6
ElideEnv,1,78,0.00217112,0,Speculation,6
DelayEnv,1,77,0.000997558,0,Speculation,6
DelayInstr,1,76,0.00260755,0,Speculation,6
Cleanup,1,75,0.00593032,0,Speculation,6
OptimizeVisibility,0,74,0.00143864,0,Speculation,6
OptimizeAssumptions,1,73,0.0343504,0,Speculation,6
Cleanup,1,72,0.00615639,0,Speculation,6
TypeInference,0,71,0.00203633,0,Speculation,6
Overflow,0,70,0.00236461,0,Speculation,6
TypefeedbackCleanup,0,69,0.000908113,0,Speculation,6
TypeSpeculation,1,68,0.0365256,0,Speculation,6
Speculation,0,67,0.00113244,1,Speculation,6
TypefeedbackCleanup,0,66,0.000986645,1,Speculation,6
ElideEnvSpec,1,65,0.0216501,1,Speculation,6
DotDotDots,0,64,0.00106147,1,Speculation,6
EagerCalls,0,63,0.00122896,1,Speculation,6
MatchCallArgs,0,62,0.000991425,1,Speculation,6
InlineForcePromises,0,61,0.000973678,1,Speculation,6
Inline,0,60,0.00102007,1,Speculation,6
OptimizeContexts,0,59,0.00108017,1,Speculation,6
DelayInstr,0,58,0.00249997,1,Speculation,6
ForceDominance,1,57,0.0398114,1,Speculation,6
ScopeResolution,1,56,0.0444735,1,Speculation,6
LoadElision,1,55,0.00321032,1,Speculation,6
GVN,1,54,0.0114486,1,Speculation,6
Constantfold,1,53,0.0173154,1,Speculation,6
DeadStoreRemoval,0,52,0.0513651,1,Speculation,6
Inline,0,51,0.00110387,1,Speculation,6
OptimizeContexts,0,50,0.00102504,1,Speculation,6
OptimizeVisibility,0,49,0.00182484,1,Speculation,6
OptimizeAssumptions,1,48,0.0470127,1,Speculation,6
Cleanup,1,47,0.0135439,1,Speculation,6
ElideEnv,0,46,0.00165952,1,Speculation,6
DelayEnv,1,45,0.000766556,1,Speculation,6
DelayInstr,0,44,0.00162517,1,Speculation,6
Cleanup,0,43,0.00442141,1,Speculation,6
OptimizeVisibility,0,42,0.0011476,1,Speculation,6
OptimizeAssumptions,0,41,0.0225985,1,Speculation,6
Cleanup,0,40,0.00450653,1,Speculation,6
TypeInference,0,39,0.0016535,1,Speculation,6
Overflow,0,38,0.00161666,1,Speculation,6
TypefeedbackCleanup,0,37,0.000713146,1,Speculation,6
TypeSpeculation,0,36,0.00226836,1,Speculation,6
Speculation post,0,0,0.000706185,0,Speculation post,6
HoistInstruction,1,0,0.0011585,0,Speculation post,6
LoopInvariant,0,0,0.00110753,0,Speculation post,6
Remove CP,0,0,0.000690323,0,Remove CP,6
CleanupCheckpoints,1,0,0.000815569,0,Remove CP,6
