pass,changed,current_budget,exec_time,iteration,phase,run
Cleanup,0,97,1.3538e-05,0,Final,2
OptimizeVisibility,0,96,5.745e-06,0,Final,2
OptimizeAssumptions,0,95,1.2634e-05,0,Final,2
Cleanup,0,94,1.3861e-05,0,Final,2
TypeInference,0,93,8.109e-06,0,Final,2
Overflow,0,92,5.11e-06,0,Final,2
ElideEnvSpec,0,91,1.2658e-05,0,Final,2
CleanupCheckpoints,0,90,4.438e-06,0,Final,2
Final post,0,0,2.954e-06,0,Final post,2
HoistInstruction,0,0,5.363e-06,0,Final post,2
LoopInvariant,0,0,3.938e-06,0,Final post,2
Constantfold,0,0,9.173e-06,0,Final post,2
Cleanup,0,0,1.4365e-05,0,Final post,2
CleanupCheckpoints,0,0,4.049e-06,0,Final post,2
done,0,0,2.89e-06,0,done,2
Initial,0,59,0.000205963,0,Initial,3
TypefeedbackCleanup,0,58,0.000200226,0,Initial,3
DotDotDots,0,57,0.000245023,0,Initial,3
EagerCalls,0,56,0.000291266,0,Initial,3
MatchCallArgs,0,55,0.000223674,0,Initial,3
InlineForcePromises,0,54,0.000222843,0,Initial,3
Inline,1,53,0.000440378,0,Initial,3
OptimizeContexts,0,52,0.000381437,0,Initial,3
DelayInstr,1,51,0.000458696,0,Initial,3
ForceDominance,1,50,0.00525617,0,Initial,3
ScopeResolution,1,49,0.00536156,0,Initial,3
LoadElision,0,48,0.000340893,0,Initial,3
GVN,0,47,0.00122638,0,Initial,3
Constantfold,0,46,0.00200336,0,Initial,3
DeadStoreRemoval,0,45,0.00583638,0,Initial,3
Inline,0,44,0.000225613,0,Initial,3
OptimizeContexts,0,43,0.000357105,0,Initial,3
OptimizeVisibility,0,42,0.000546068,0,Initial,3
OptimizeAssumptions,1,41,0.00223003,0,Initial,3
Cleanup,1,40,0.000753938,0,Initial,3
ElideEnv,0,39,0.000382109,0,Initial,3
DelayEnv,1,38,0.000183872,0,Initial,3
DelayInstr,0,37,0.000321954,0,Initial,3
Cleanup,0,36,0.000644244,0,Initial,3
OptimizeVisibility,0,35,0.000347499,0,Initial,3
OptimizeAssumptions,1,34,0.0014159,0,Initial,3
Cleanup,0,33,0.000611809,0,Initial,3
TypeInference,0,32,0.00031292,0,Initial,3
Overflow,0,31,0.000327928,0,Initial,3
Initial post,0,0,0.000152992,0,Initial post,3
HoistInstruction,1,0,0.000283691,0,Initial post,3
LoopInvariant,0,0,0.000207085,0,Initial post,3
Speculation,0,99,0.000168549,0,Speculation,3
TypefeedbackCleanup,0,98,0.000155252,0,Speculation,3
ElideEnvSpec,1,97,0.00184265,0,Speculation,3
DotDotDots,0,96,0.000185891,0,Speculation,3
EagerCalls,0,95,0.000228453,0,Speculation,3
MatchCallArgs,0,94,0.000180397,0,Speculation,3
InlineForcePromises,0,93,0.000179504,0,Speculation,3
Inline,0,92,0.00018545,0,Speculation,3
OptimizeContexts,1,91,0.000365553,0,Speculation,3
DelayInstr,0,90,0.00033272,0,Speculation,3
ForceDominance,1,89,0.00275405,0,Speculation,3
ScopeResolution,1,88,0.00449635,0,Speculation,3
LoadElision,0,87,0.000277528,0,Speculation,3
GVN,0,86,0.00108684,0,Speculation,3
Constantfold,0,85,0.000894175,0,Speculation,3
DeadStoreRemoval,0,84,0.00539594,0,Speculation,3
Inline,0,83,0.00019168,0,Speculation,3
OptimizeContexts,0,82,0.000205452,0,Speculation,3
OptimizeVisibility,0,81,0.000386412,0,Speculation,3
OptimizeAssumptions,1,80,0.00166522,0,Speculation,3
Cleanup,0,79,0.00074244,0,Speculation,3
ElideEnv,0,78,0.000387963,0,Speculation,3
DelayEnv,1,77,0.000182596,0,Speculation,3
DelayInstr,0,76,0.000331536,0,Speculation,3
Cleanup,0,75,0.000718753,0,Speculation,3
OptimizeVisibility,0,74,0.000268961,0,Speculation,3
OptimizeAssumptions,1,73,0.00162807,0,Speculation,3
Cleanup,0,72,0.000732626,0,Speculation,3
TypeInference,0,71,0.000339571,0,Speculation,3
Overflow,0,70,0.000327397,0,Speculation,3
TypefeedbackCleanup,0,69,0.000159793,0,Speculation,3
TypeSpeculation,1,68,0.00152748,0,Speculation,3
Speculation,0,67,0.000168353,1,Speculation,3
TypefeedbackCleanup,0,66,0.000166775,1,Speculation,3
ElideEnvSpec,1,65,0.000510143,1,Speculation,3
DotDotDots,0,64,0.000188347,1,Speculation,3
EagerCalls,1,63,0.000319475,1,Speculation,3
MatchCallArgs,1,62,0.000851551,1,Speculation,3
InlineForcePromises,0,61,0.000191044,1,Speculation,4
Inline,1,60,0.000386372,1,Speculation,4
OptimizeContexts,0,59,0.000338602,1,Speculation,4
DelayInstr,0,58,0.000392536,1,Speculation,4
ForceDominance,1,57,0.00250415,1,Speculation,4
ScopeResolution,1,56,0.004899,1,Speculation,4
LoadElision,1,55,0.00031435,1,Speculation,4
GVN,0,54,0.00123759,1,Speculation,4
Constantfold,0,53,0.000895592,1,Speculation,4
DeadStoreRemoval,0,52,0.00696357,1,Speculation,4
Inline,0,51,0.000202191,1,Speculation,4
OptimizeContexts,0,50,0.000308551,1,Speculation,4
OptimizeVisibility,0,49,0.000316447,1,Speculation,4
OptimizeAssumptions,1,48,0.00182224,1,Speculation,4
Cleanup,0,47,0.000753261,1,Speculation,4
ElideEnv,0,46,0.000405489,1,Speculation,4
DelayEnv,1,45,0.000185437,1,Speculation,4
DelayInstr,0,44,0.000340264,1,Speculation,4
Cleanup,0,43,0.000720799,1,Speculation,4
OptimizeVisibility,0,42,0.000271476,1,Speculation,4
OptimizeAssumptions,1,41,0.00161129,1,Speculation,4
Cleanup,0,40,0.000706021,1,Speculation,4
TypeInference,0,39,0.000368892,1,Speculation,4
Overflow,0,38,0.000333058,1,Speculation,4
TypefeedbackCleanup,0,37,0.000168352,1,Speculation,4
TypeSpeculation,0,36,0.000507546,1,Speculation,4
Speculation post,0,0,0.000161046,0,Speculation post,4
HoistInstruction,1,0,0.00031939,0,Speculation post,4
LoopInvariant,0,0,0.000224205,0,Speculation post,4
Remove CP,0,0,0.000167887,0,Remove CP,4
CleanupCheckpoints,1,0,0.000187265,0,Remove CP,4
HoistInstruction,1,0,0.000211357,0,Remove CP,4
LoopInvariant,0,0,0.000152059,0,Remove CP,4
Intermediate 2,0,59,0.000108156,0,Intermediate 2,4
DotDotDots,0,58,0.00012049,0,Intermediate 2,4
EagerCalls,0,57,0.000157172,0,Intermediate 2,4
MatchCallArgs,0,56,0.000118908,0,Intermediate 2,4
InlineForcePromises,0,55,0.000119096,0,Intermediate 2,4
Inline,0,54,0.000135917,0,Intermediate 2,4
OptimizeContexts,0,53,0.0001867,0,Intermediate 2,4
DelayInstr,0,52,0.000225057,0,Intermediate 2,4
ForceDominance,1,51,0.00112406,0,Intermediate 2,4
ScopeResolution,0,50,0.00266483,0,Intermediate 2,4
LoadElision,0,49,0.000179075,0,Intermediate 2,4
GVN,0,48,0.000527471,0,Intermediate 2,4
Constantfold,0,47,0.000526695,0,Intermediate 2,4
DeadStoreRemoval,0,46,0.00274333,0,Intermediate 2,4
Inline,0,45,0.00012905,0,Intermediate 2,4
OptimizeContexts,0,44,0.000210822,0,Intermediate 2,4
OptimizeVisibility,0,43,0.000179507,0,Intermediate 2,4
OptimizeAssumptions,1,42,0.000889865,0,Intermediate 2,4
Cleanup,1,41,0.000655983,0,Intermediate 2,4
ElideEnv,0,40,0.000229746,0,Intermediate 2,4
DelayEnv,0,39,0.000103403,0,Intermediate 2,4
DelayInstr,0,38,0.000199341,0,Intermediate 2,4
Cleanup,0,37,0.000389983,0,Intermediate 2,4
OptimizeVisibility,0,36,0.000147612,0,Intermediate 2,4
OptimizeAssumptions,1,35,0.000547263,0,Intermediate 2,4
Cleanup,0,34,0.000391367,0,Intermediate 2,4
TypeInference,0,33,0.000213987,0,Intermediate 2,4
Overflow,0,32,0.000190035,0,Intermediate 2,4
Intermediate 2 post,0,0,9.0542e-05,0,Intermediate 2 post,4
HoistInstruction,0,0,0.000163865,0,Intermediate 2 post,4
LoopInvariant,0,0,0.000108095,0,Intermediate 2 post,4
Cleanup FS,0,0,8.7697e-05,0,Cleanup FS,4
CleanupFramestate,1,0,9.838e-05,0,Cleanup FS,4
CleanupCheckpoints,0,0,0.000106117,0,Cleanup FS,4
Final,0,119,8.505e-05,0,Final,4
DotDotDots,0,118,9.346e-05,0,Final,4
EagerCalls,0,117,0.00011191,0,Final,4
MatchCallArgs,0,116,0.000100933,0,Final,4
InlineForcePromises,0,115,8.7769e-05,0,Final,4
Inline,0,114,9.0196e-05,0,Final,4
OptimizeContexts,0,113,0.000131096,0,Final,4
DelayInstr,0,112,0.000180484,0,Final,4
ForceDominance,1,111,0.000783162,0,Final,4
ScopeResolution,1,110,0.00264674,0,Final,4
LoadElision,1,109,0.000204513,0,Final,4
GVN,0,108,0.000671677,0,Final,4
Constantfold,0,107,0.000390631,0,Final,4
DeadStoreRemoval,0,106,0.0014209,0,Final,4
Inline,0,105,8.451e-05,0,Final,4
OptimizeContexts,0,104,0.000173317,0,Final,4
OptimizeVisibility,0,103,0.000119885,0,Final,4
OptimizeAssumptions,1,102,0.0004443,0,Final,4
Cleanup,1,101,0.000381207,0,Final,4
ElideEnv,0,100,0.000177886,0,Final,4
DelayEnv,1,99,8.8983e-05,0,Final,4
DelayInstr,1,98,0.000159843,0,Final,4
Cleanup,0,97,0.000300464,0,Final,4
OptimizeVisibility,0,96,0.000114691,0,Final,4
OptimizeAssumptions,0,95,0.00039489,0,Final,4
Cleanup,0,94,0.000302207,0,Final,4
TypeInference,0,93,0.000163218,0,Final,4
Overflow,0,92,0.000139243,0,Final,4
ElideEnvSpec,0,91,0.000195119,0,Final,4
CleanupCheckpoints,0,90,8.6011e-05,0,Final,4
Final post,0,0,6.6056e-05,0,Final post,4
HoistInstruction,0,0,0.000119902,0,Final post,4
LoopInvariant,0,0,7.9676e-05,0,Final post,4
Constantfold,0,0,0.000194324,0,Final post,4
Cleanup,0,0,0.000295933,0,Final post,4
CleanupCheckpoints,0,0,0.000103177,0,Final post,4
done,0,0,6.6033e-05,0,done,4
Initial,0,59,0.000207509,0,Initial,5
TypefeedbackCleanup,0,58,0.000222771,0,Initial,5
DotDotDots,0,57,0.000221465,0,Initial,5
EagerCalls,0,56,0.000289077,0,Initial,5
MatchCallArgs,0,55,0.00022386,0,Initial,5
InlineForcePromises,0,54,0.000218553,0,Initial,5
Inline,1,53,0.000555477,0,Initial,5
OptimizeContexts,0,52,0.000420545,0,Initial,5
DelayInstr,1,51,0.000490396,0,Initial,5
ForceDominance,1,50,0.00636299,0,Initial,5
ScopeResolution,1,49,0.00485708,0,Initial,5
LoadElision,0,48,0.000332326,0,Initial,5
GVN,0,47,0.00118849,0,Initial,5
Constantfold,0,46,0.00185571,0,Initial,5
DeadStoreRemoval,0,45,0.00556922,0,Initial,5
Inline,1,44,0.000478515,0,Initial,5
OptimizeContexts,0,43,0.000397272,0,Initial,5
OptimizeVisibility,0,42,0.000554574,0,Initial,5
OptimizeAssumptions,1,41,0.00241418,0,Initial,5
Cleanup,1,40,0.000782091,0,Initial,5
ElideEnv,0,39,0.000406632,0,Initial,5
DelayEnv,1,38,0.000184727,0,Initial,5
DelayInstr,0,37,0.000373874,0,Initial,5
Cleanup,0,36,0.00064562,0,Initial,5
OptimizeVisibility,0,35,0.000277809,0,Initial,5
OptimizeAssumptions,1,34,0.00132394,0,Initial,5
Cleanup,0,33,0.00060619,0,Initial,5
TypeInference,0,32,0.00027524,0,Initial,5
Overflow,0,31,0.000324962,0,Initial,5
Initial post,0,0,0.000156973,0,Initial post,5
HoistInstruction,1,0,0.000310388,0,Initial post,5
LoopInvariant,0,0,0.000228062,0,Initial post,5
Speculation,0,99,0.000159665,0,Speculation,5
TypefeedbackCleanup,0,98,0.000157676,0,Speculation,5
ElideEnvSpec,1,97,0.0020766,0,Speculation,5
DotDotDots,0,96,0.000182065,0,Speculation,5
EagerCalls,0,95,0.000222773,0,Speculation,5
MatchCallArgs,0,94,0.00017446,0,Speculation,5
InlineForcePromises,0,93,0.000173235,0,Speculation,5
Inline,0,92,0.000178647,0,Speculation,5
OptimizeContexts,1,91,0.00043386,0,Speculation,5
DelayInstr,0,90,0.000364326,0,Speculation,5
ForceDominance,1,89,0.00378393,0,Speculation,5
ScopeResolution,1,88,0.00420949,0,Speculation,5
LoadElision,0,87,0.000269793,0,Speculation,5
GVN,0,86,0.0011598,0,Speculation,5
Constantfold,0,85,0.00089134,0,Speculation,5
DeadStoreRemoval,0,84,0.00403692,0,Speculation,5
Inline,0,83,0.000177498,0,Speculation,5
OptimizeContexts,1,82,0.000396245,0,Speculation,5
OptimizeVisibility,0,81,0.000359748,0,Speculation,5
OptimizeAssumptions,1,80,0.00191818,0,Speculation,5
Cleanup,0,79,0.000742816,0,Speculation,5
ElideEnv,0,78,0.000358434,0,Speculation,5
DelayEnv,1,77,0.00016829,0,Speculation,5
DelayInstr,0,76,0.000302952,0,Speculation,5
Cleanup,0,75,0.000580003,0,Speculation,5
OptimizeVisibility,0,74,0.00025692,0,Speculation,5
OptimizeAssumptions,1,73,0.00174207,0,Speculation,5
Cleanup,0,72,0.000561791,0,Speculation,5
TypeInference,0,71,0.000536802,0,Speculation,5
Overflow,0,70,0.000286996,0,Speculation,5
TypefeedbackCleanup,0,69,0.000143861,0,Speculation,5
TypeSpeculation,1,68,0.00151009,0,Speculation,5
Speculation,0,67,0.00015969,1,Speculation,5
TypefeedbackCleanup,0,66,0.00014321,1,Speculation,5
ElideEnvSpec,1,65,0.000573161,1,Speculation,5
DotDotDots,0,64,0.000158166,1,Speculation,5
EagerCalls,0,63,0.00019479,1,Speculation,5
MatchCallArgs,0,62,0.000154301,1,Speculation,5
InlineForcePromises,0,61,0.000152521,1,Speculation,5
Inline,0,60,0.000158193,1,Speculation,5
OptimizeContexts,0,59,0.000170108,1,Speculation,5
DelayInstr,0,58,0.000302839,1,Speculation,5
ForceDominance,1,57,0.00205909,1,Speculation,5
ScopeResolution,1,56,0.00363367,1,Speculation,5
LoadElision,0,55,0.000247556,1,Speculation,5
GVN,0,54,0.0011276,1,Speculation,5
Constantfold,0,53,0.000910952,1,Speculation,5
DeadStoreRemoval,1,52,0.00343812,1,Speculation,5
Inline,0,51,0.000163186,1,Speculation,5
OptimizeContexts,0,50,0.000171017,1,Speculation,5
OptimizeVisibility,0,49,0.000289008,1,Speculation,5
OptimizeAssumptions,1,48,0.00187897,1,Speculation,5
Cleanup,0,47,0.000717549,1,Speculation,5
ElideEnv,0,46,0.000318964,1,Speculation,5
DelayEnv,0,45,0.000142902,1,Speculation,5
DelayInstr,1,44,0.000287387,1,Speculation,5
Cleanup,0,43,0.000515462,1,Speculation,5
OptimizeVisibility,0,42,0.00020774,1,Speculation,5
OptimizeAssumptions,0,41,0.00127381,1,Speculation,5
Cleanup,0,40,0.000548762,1,Speculation,5
TypeInference,0,39,0.0004766,1,Speculation,5
Overflow,0,38,0.000280993,1,Speculation,5
TypefeedbackCleanup,0,37,0.000128022,1,Speculation,5
TypeSpeculation,1,36,0.000923147,1,Speculation,5
Speculation,0,35,0.000129368,2,Speculation,5
TypefeedbackCleanup,0,34,0.000127015,2,Speculation,5
ElideEnvSpec,0,33,0.000354516,2,Speculation,5
DotDotDots,0,32,0.00014067,2,Speculation,5
EagerCalls,0,31,0.000176123,2,Speculation,5
MatchCallArgs,0,30,0.000136904,2,Speculation,5
InlineForcePromises,0,29,0.00016078,2,Speculation,5
Inline,0,28,0.000143415,2,Speculation,5
OptimizeContexts,0,27,0.000154811,2,Speculation,5
DelayInstr,0,26,0.000273083,2,Speculation,5
ForceDominance,1,25,0.0016919,2,Speculation,5
ScopeResolution,0,24,0.00290554,2,Speculation,5
LoadElision,0,23,0.000222137,2,Speculation,5
GVN,0,22,0.000858647,2,Speculation,5
Constantfold,0,21,0.000515521,2,Speculation,5
DeadStoreRemoval,0,20,0.00268761,2,Speculation,5
Inline,0,19,0.000147374,2,Speculation,5
OptimizeContexts,0,18,0.000160086,2,Speculation,5
OptimizeVisibility,0,17,0.000217834,2,Speculation,5
OptimizeAssumptions,0,16,0.00135977,2,Speculation,5
Cleanup,0,15,0.000566094,2,Speculation,5
ElideEnv,0,14,0.000314539,2,Speculation,5
DelayEnv,0,13,0.000145531,2,Speculation,5
DelayInstr,0,12,0.000273392,2,Speculation,5
Cleanup,0,11,0.000530278,2,Speculation,5
OptimizeVisibility,0,10,0.000212968,2,Speculation,5
OptimizeAssumptions,0,9,0.00135845,2,Speculation,5
Cleanup,0,8,0.000541022,2,Speculation,5
TypeInference,0,7,0.000470668,2,Speculation,5
Overflow,0,6,0.000310074,2,Speculation,5
TypefeedbackCleanup,0,5,0.000131736,2,Speculation,5
TypeSpeculation,0,4,0.000426628,2,Speculation,5
Speculation post,0,0,0.000132473,0,Speculation post,5
HoistInstruction,1,0,0.00024456,0,Speculation post,5
LoopInvariant,0,0,0.000173328,0,Speculation post,5
Remove CP,0,0,0.000125865,0,Remove CP,5
CleanupCheckpoints,1,0,0.000136017,0,Remove CP,5
HoistInstruction,1,0,0.000167312,0,Remove CP,5
LoopInvariant,0,0,0.000119349,0,Remove CP,5
Intermediate 2,0,59,8.4222e-05,0,Intermediate 2,5
DotDotDots,0,58,9.4417e-05,0,Intermediate 2,5
EagerCalls,0,57,0.000121493,0,Intermediate 2,5
MatchCallArgs,0,56,9.1733e-05,0,Intermediate 2,5
InlineForcePromises,0,55,9.1515e-05,0,Intermediate 2,5
Inline,0,54,9.5334e-05,0,Intermediate 2,5
OptimizeContexts,0,53,0.000105798,0,Intermediate 2,5
DelayInstr,0,52,0.000182646,0,Intermediate 2,5
ForceDominance,1,51,0.000769315,0,Intermediate 2,5
ScopeResolution,1,50,0.00177246,0,Intermediate 2,5
LoadElision,0,49,0.00015252,0,Intermediate 2,5
GVN,0,48,0.000578095,0,Intermediate 2,5
Constantfold,0,47,0.000361695,0,Intermediate 2,5
DeadStoreRemoval,0,46,0.00141672,0,Intermediate 2,5
Inline,0,45,0.000102654,0,Intermediate 2,5
OptimizeContexts,0,44,0.000128803,0,Intermediate 2,5
OptimizeVisibility,0,43,0.000153729,0,Intermediate 2,5
OptimizeAssumptions,1,42,0.0007308,0,Intermediate 2,5
Cleanup,1,41,0.000483636,0,Intermediate 2,5
ElideEnv,0,40,0.000200376,0,Intermediate 2,5
DelayEnv,0,39,8.7018e-05,0,Intermediate 2,5
DelayInstr,0,38,0.00016445,0,Intermediate 2,5
Cleanup,0,37,0.000320305,0,Intermediate 2,5
OptimizeVisibility,0,36,0.000121402,0,Intermediate 2,5
OptimizeAssumptions,1,35,0.000456528,0,Intermediate 2,5
Cleanup,0,34,0.000311664,0,Intermediate 2,5
TypeInference,0,33,0.00024333,0,Intermediate 2,5
Overflow,0,32,0.000159223,0,Intermediate 2,5
Intermediate 2 post,0,0,7.3115e-05,0,Intermediate 2 post,5
HoistInstruction,0,0,0.000128806,0,Intermediate 2 post,5
LoopInvariant,0,0,8.5641e-05,0,Intermediate 2 post,5
Cleanup FS,0,0,7.022e-05,0,Cleanup FS,5
CleanupFramestate,1,0,7.7223e-05,0,Cleanup FS,5
CleanupCheckpoints,0,0,8.4698e-05,0,Cleanup FS,5
Final,0,119,7.5083e-05,0,Final,5
DotDotDots,0,118,7.6393e-05,0,Final,5
EagerCalls,0,117,8.912e-05,0,Final,5
MatchCallArgs,0,116,7.3153e-05,0,Final,5
InlineForcePromises,0,115,7.2536e-05,0,Final,5
Inline,0,114,7.4069e-05,0,Final,5
OptimizeContexts,0,113,7.8909e-05,0,Final,5
DelayInstr,0,112,0.00014791,0,Final,5
ForceDominance,1,111,0.00053987,0,Final,5
ScopeResolution,1,110,0.00194289,0,Final,5
LoadElision,1,109,0.000138254,0,Final,5
GVN,0,108,0.000537428,0,Final,5
Constantfold,0,107,0.000386196,0,Final,5
DeadStoreRemoval,0,106,0.00095233,0,Final,5
Inline,0,105,6.385e-05,0,Final,5
OptimizeContexts,0,104,7.4022e-05,0,Final,5
OptimizeVisibility,0,103,8.2946e-05,0,Final,5
OptimizeAssumptions,1,102,0.000311669,0,Final,5
Cleanup,1,101,0.00029526,0,Final,5
ElideEnv,0,100,0.000119902,0,Final,5
DelayEnv,0,99,5.6012e-05,0,Final,5
DelayInstr,1,98,0.000129359,0,Final,5
Cleanup,0,97,0.000215155,0,Final,5
OptimizeVisibility,0,96,8.3802e-05,0,Final,5
OptimizeAssumptions,0,95,0.000287252,0,Final,5
Cleanup,0,94,0.000217458,0,Final,5
TypeInference,0,93,0.000194922,0,Final,5
Overflow,0,92,0.000105198,0,Final,5
ElideEnvSpec,1,91,0.000154106,0,Final,5
CleanupCheckpoints,0,90,6.1444e-05,0,Final,5
Final post,0,0,4.5516e-05,0,Final post,5
HoistInstruction,1,0,9.3688e-05,0,Final post,5
LoopInvariant,0,0,5.5043e-05,0,Final post,5
Constantfold,0,0,0.000119596,0,Final post,5
Cleanup,0,0,0.000212167,0,Final post,5
CleanupCheckpoints,0,0,5.4173e-05,0,Final post,5
done,0,0,4.3343e-05,0,done,5
Initial,0,59,3.9205e-05,0,Initial,6
TypefeedbackCleanup,0,58,3.5316e-05,0,Initial,6
DotDotDots,0,57,3.8153e-05,0,Initial,6
EagerCalls,0,56,5.0848e-05,0,Initial,6
MatchCallArgs,0,55,3.673e-05,0,Initial,6
InlineForcePromises,0,54,3.6433e-05,0,Initial,6
Inline,0,53,3.8259e-05,0,Initial,6
OptimizeContexts,0,52,4.389e-05,0,Initial,6
DelayInstr,1,51,7.7445e-05,0,Initial,6
ForceDominance,1,50,0.000283289,0,Initial,6
ScopeResolution,1,49,0.000615697,0,Initial,6
LoadElision,0,48,6.5926e-05,0,Initial,6
GVN,0,47,0.000224913,0,Initial,6
Constantfold,0,46,0.000238976,0,Initial,6
DeadStoreRemoval,0,45,0.000612311,0,Initial,6
Inline,0,44,3.7232e-05,0,Initial,6
OptimizeContexts,0,43,5.9728e-05,0,Initial,6
OptimizeVisibility,0,42,7.1403e-05,0,Initial,6
OptimizeAssumptions,1,41,0.000216538,0,Initial,6
Cleanup,1,40,0.000118006,0,Initial,6
ElideEnv,0,39,4.6276e-05,0,Initial,6
DelayEnv,1,38,2.1481e-05,0,Initial,6
DelayInstr,0,37,3.2916e-05,0,Initial,6
Cleanup,0,36,6.5712e-05,0,Initial,6
OptimizeVisibility,0,35,4.0508e-05,0,Initial,6
OptimizeAssumptions,0,34,4.8961e-05,0,Initial,6
Cleanup,0,33,6.3623e-05,0,Initial,6
TypeInference,0,32,3.4464e-05,0,Initial,6
Overflow,0,31,3.0422e-05,0,Initial,6
Initial post,0,0,1.4409e-05,0,Initial post,6
HoistInstruction,0,0,2.5102e-05,0,Initial post,6
LoopInvariant,0,0,1.9024e-05,0,Initial post,6
Speculation,0,99,1.4375e-05,0,Speculation,6
TypefeedbackCleanup,0,98,1.484e-05,0,Speculation,6
ElideEnvSpec,0,97,6.8053e-05,0,Speculation,6
DotDotDots,0,96,1.6807e-05,0,Speculation,6
EagerCalls,0,95,2.226e-05,0,Speculation,6
MatchCallArgs,0,94,1.593e-05,0,Speculation,6
InlineForcePromises,0,93,1.6071e-05,0,Speculation,6
Inline,0,92,1.6273e-05,0,Speculation,6
OptimizeContexts,0,91,1.8503e-05,0,Speculation,6
DelayInstr,0,90,2.9445e-05,0,Speculation,6
ForceDominance,1,89,0.000101515,0,Speculation,6
ScopeResolution,1,88,0.000261235,0,Speculation,6
LoadElision,0,87,2.8549e-05,0,Speculation,6
GVN,0,86,6.4238e-05,0,Speculation,6
Constantfold,0,85,5.2492e-05,0,Speculation,6
DeadStoreRemoval,0,84,2.2588e-05,0,Speculation,6
Inline,0,83,1.4379e-05,0,Speculation,6
OptimizeContexts,0,82,1.6884e-05,0,Speculation,6
OptimizeVisibility,0,81,2.5642e-05,0,Speculation,6
OptimizeAssumptions,1,80,4.7465e-05,0,Speculation,6
Cleanup,1,79,5.0728e-05,0,Speculation,6
ElideEnv,0,78,2.7472e-05,0,Speculation,6
DelayEnv,1,77,1.5191e-05,0,Speculation,6
DelayInstr,0,76,2.2051e-05,0,Speculation,6
Cleanup,1,75,4.0495e-05,0,Speculation,6
OptimizeVisibility,0,74,2.056e-05,0,Speculation,6
OptimizeAssumptions,0,73,3.0288e-05,0,Speculation,6
Cleanup,0,72,3.8245e-05,0,Speculation,6
TypeInference,0,71,2.2114e-05,0,Speculation,6
Overflow,0,70,1.8971e-05,0,Speculation,6
TypefeedbackCleanup,0,69,9.966e-06,0,Speculation,6
TypeSpeculation,0,68,3.1177e-05,0,Speculation,6
Speculation post,0,0,1.0224e-05,0,Speculation post,6
HoistInstruction,0,0,1.6059e-05,0,Speculation post,6
LoopInvariant,0,0,1.2524e-05,0,Speculation post,6
Remove CP,0,0,9.636e-06,0,Remove CP,6
CleanupCheckpoints,1,0,1.138e-05,0,Remove CP,6
HoistInstruction,0,0,1.0375e-05,0,Remove CP,6
LoopInvariant,0,0,7.359e-06,0,Remove CP,6
Intermediate 2,0,59,5.763e-06,0,Intermediate 2,6
DotDotDots,0,58,7.27e-06,0,Intermediate 2,6
EagerCalls,0,57,9.523e-06,0,Intermediate 2,6
MatchCallArgs,0,56,6.178e-06,0,Intermediate 2,6
InlineForcePromises,0,55,6.347e-06,0,Intermediate 2,6
Inline,0,54,6.718e-06,0,Intermediate 2,6
OptimizeContexts,0,53,7.991e-06,0,Intermediate 2,6
DelayInstr,0,52,1.2217e-05,0,Intermediate 2,6
ForceDominance,0,51,3.111e-05,0,Intermediate 2,6
ScopeResolution,0,50,8.3957e-05,0,Intermediate 2,6
LoadElision,0,49,1.144e-05,0,Intermediate 2,6
GVN,0,48,2.9627e-05,0,Intermediate 2,6
Constantfold,0,47,1.8107e-05,0,Intermediate 2,6
DeadStoreRemoval,0,46,1.0531e-05,0,Intermediate 2,6
Inline,0,45,6.825e-06,0,Intermediate 2,6
OptimizeContexts,0,44,7.971e-06,0,Intermediate 2,6
OptimizeVisibility,0,43,1.1252e-05,0,Intermediate 2,6
OptimizeAssumptions,0,42,1.1572e-05,0,Intermediate 2,6
Cleanup,1,41,2.7051e-05,0,Intermediate 2,6
ElideEnv,0,40,1.5815e-05,0,Intermediate 2,6
DelayEnv,0,39,6.685e-06,0,Intermediate 2,6
DelayInstr,0,38,1.1419e-05,0,Intermediate 2,6
Cleanup,1,37,2.1697e-05,0,Intermediate 2,6
OptimizeVisibility,0,36,9.146e-06,0,Intermediate 2,6
OptimizeAssumptions,0,35,9.339e-06,0,Intermediate 2,6
Cleanup,1,34,1.9269e-05,0,Intermediate 2,6
TypeInference,0,33,1.3285e-05,0,Intermediate 2,6
Overflow,0,32,9.865e-06,0,Intermediate 2,6
Intermediate 2 post,0,0,5.771e-06,0,Intermediate 2 post,6
HoistInstruction,0,0,8.494e-06,0,Intermediate 2 post,6
LoopInvariant,0,0,6.432e-06,0,Intermediate 2 post,6
Cleanup FS,0,0,5.215e-06,0,Cleanup FS,6
CleanupFramestate,1,0,6.562e-06,0,Cleanup FS,6
CleanupCheckpoints,0,0,6.004e-06,0,Cleanup FS,6
Final,0,119,5.182e-06,0,Final,6
DotDotDots,0,118,6.265e-06,0,Final,6
EagerCalls,0,117,7.2e-06,0,Final,6
MatchCallArgs,0,116,5.589e-06,0,Final,6
InlineForcePromises,0,115,5.562e-06,0,Final,6
Inline,0,114,5.826e-06,0,Final,6
OptimizeContexts,0,113,6.347e-06,0,Final,6
DelayInstr,0,112,1.0153e-05,0,Final,6
ForceDominance,0,111,2.2673e-05,0,Final,6
ScopeResolution,1,110,8.964e-05,0,Final,6
LoadElision,0,109,3.923e-06,0,Final,6
GVN,0,108,1.7234e-05,0,Final,6
Constantfold,0,107,8.029e-06,0,Final,6
