pass,changed,current_budget,exec_time,iteration,phase,run
Cleanup,0,36,6.1747e-05,0,Initial,18
OptimizeVisibility,0,35,3.0472e-05,0,Initial,18
OptimizeAssumptions,0,34,3.9147e-05,0,Initial,18
Cleanup,0,33,5.9377e-05,0,Initial,18
TypeInference,0,32,3.2203e-05,0,Initial,18
Overflow,0,31,2.8125e-05,0,Initial,18
Initial post,0,0,1.3784e-05,0,Initial post,18
HoistInstruction,0,0,2.2976e-05,0,Initial post,18
LoopInvariant,0,0,1.8681e-05,0,Initial post,18
Speculation,0,99,1.3743e-05,0,Speculation,18
TypefeedbackCleanup,0,98,1.3888e-05,0,Speculation,18
ElideEnvSpec,0,97,6.3869e-05,0,Speculation,18
DotDotDots,0,96,1.6659e-05,0,Speculation,18
EagerCalls,0,95,2.0482e-05,0,Speculation,18
MatchCallArgs,0,94,1.57e-05,0,Speculation,18
InlineForcePromises,0,93,1.5889e-05,0,Speculation,18
Inline,0,92,1.6572e-05,0,Speculation,18
OptimizeContexts,0,91,2.8657e-05,0,Speculation,18
DelayInstr,0,90,2.918e-05,0,Speculation,18
ForceDominance,1,89,8.5391e-05,0,Speculation,18
ScopeResolution,0,88,0.000274075,0,Speculation,18
LoadElision,0,87,3.03e-05,0,Speculation,18
GVN,0,86,9.5738e-05,0,Speculation,18
Constantfold,0,85,4.6812e-05,0,Speculation,18
DeadStoreRemoval,0,84,0.000159016,0,Speculation,18
Inline,0,83,1.6897e-05,0,Speculation,18
OptimizeContexts,0,82,3.1983e-05,0,Speculation,18
OptimizeVisibility,0,81,2.9646e-05,0,Speculation,18
OptimizeAssumptions,0,80,5.471e-05,0,Speculation,18
Cleanup,0,79,6.5732e-05,0,Speculation,18
ElideEnv,0,78,4.1909e-05,0,Speculation,18
DelayEnv,1,77,2.0149e-05,0,Speculation,18
DelayInstr,0,76,2.8363e-05,0,Speculation,18
Cleanup,0,75,6.145e-05,0,Speculation,18
OptimizeVisibility,0,74,2.9045e-05,0,Speculation,18
OptimizeAssumptions,0,73,4.7247e-05,0,Speculation,18
Cleanup,0,72,5.9737e-05,0,Speculation,18
TypeInference,0,71,3.0141e-05,0,Speculation,18
Overflow,0,70,2.7048e-05,0,Speculation,18
TypefeedbackCleanup,0,69,1.4192e-05,0,Speculation,18
TypeSpeculation,1,68,6.022e-05,0,Speculation,18
Speculation,0,67,1.4301e-05,1,Speculation,18
TypefeedbackCleanup,0,66,1.41e-05,1,Speculation,18
ElideEnvSpec,0,65,4.7699e-05,1,Speculation,18
DotDotDots,0,64,1.6101e-05,1,Speculation,18
EagerCalls,0,63,2.0157e-05,1,Speculation,18
MatchCallArgs,0,62,1.5232e-05,1,Speculation,18
InlineForcePromises,0,61,1.5528e-05,1,Speculation,18
Inline,0,60,1.5922e-05,1,Speculation,18
OptimizeContexts,0,59,2.8308e-05,1,Speculation,18
DelayInstr,0,58,2.8824e-05,1,Speculation,18
ForceDominance,0,57,7.1873e-05,1,Speculation,18
ScopeResolution,0,56,0.000265662,1,Speculation,18
LoadElision,0,55,3.0119e-05,1,Speculation,18
GVN,0,54,9.7393e-05,1,Speculation,18
Constantfold,0,53,4.3932e-05,1,Speculation,18
DeadStoreRemoval,0,52,2.5834e-05,1,Speculation,18
Inline,0,51,1.6558e-05,1,Speculation,18
OptimizeContexts,0,50,2.8623e-05,1,Speculation,18
OptimizeVisibility,0,49,2.8718e-05,1,Speculation,18
OptimizeAssumptions,0,48,5.2195e-05,1,Speculation,18
Cleanup,0,47,6.8101e-05,1,Speculation,18
ElideEnv,0,46,5.0164e-05,1,Speculation,18
DelayEnv,0,45,1.7108e-05,1,Speculation,18
DelayInstr,0,44,2.858e-05,1,Speculation,18
Cleanup,0,43,6.1305e-05,1,Speculation,18
OptimizeVisibility,0,42,2.9749e-05,1,Speculation,18
OptimizeAssumptions,0,41,4.9109e-05,1,Speculation,18
Cleanup,0,40,6.293e-05,1,Speculation,18
TypeInference,0,39,3.1573e-05,1,Speculation,18
Overflow,0,38,2.8468e-05,1,Speculation,18
TypefeedbackCleanup,0,37,1.4332e-05,1,Speculation,18
TypeSpeculation,0,36,4.7954e-05,1,Speculation,18
Speculation post,0,0,1.4582e-05,0,Speculation post,18
HoistInstruction,1,0,3.1867e-05,0,Speculation post,18
LoopInvariant,0,0,1.7559e-05,0,Speculation post,18
Remove CP,0,0,1.4093e-05,0,Remove CP,18
CleanupCheckpoints,1,0,2.0051e-05,0,Remove CP,18
HoistInstruction,0,0,1.9538e-05,0,Remove CP,18
LoopInvariant,0,0,1.1976e-05,0,Remove CP,18
Intermediate 2,0,59,9.467e-06,0,Intermediate 2,18
DotDotDots,0,58,1.0586e-05,0,Intermediate 2,18
EagerCalls,0,57,1.4652e-05,0,Intermediate 2,18
MatchCallArgs,0,56,1.0138e-05,0,Intermediate 2,18
InlineForcePromises,0,55,1.0392e-05,0,Intermediate 2,18
Inline,0,54,1.0688e-05,0,Intermediate 2,18
OptimizeContexts,0,53,1.9486e-05,0,Intermediate 2,18
DelayInstr,0,52,2.0545e-05,0,Intermediate 2,18
ForceDominance,0,51,5.0147e-05,0,Intermediate 2,18
ScopeResolution,0,50,0.000173937,0,Intermediate 2,18
LoadElision,0,49,1.9628e-05,0,Intermediate 2,18
GVN,0,48,4.8908e-05,0,Intermediate 2,18
Constantfold,0,47,3.3085e-05,0,Intermediate 2,18
DeadStoreRemoval,0,46,1.7575e-05,0,Intermediate 2,18
Inline,0,45,1.1164e-05,0,Intermediate 2,18
OptimizeContexts,0,44,1.9816e-05,0,Intermediate 2,18
OptimizeVisibility,0,43,2.0401e-05,0,Intermediate 2,18
OptimizeAssumptions,0,42,3.6867e-05,0,Intermediate 2,18
Cleanup,1,41,5.058e-05,0,Intermediate 2,18
ElideEnv,0,40,2.8566e-05,0,Intermediate 2,18
DelayEnv,0,39,1.1003e-05,0,Intermediate 2,18
DelayInstr,0,38,1.8582e-05,0,Intermediate 2,18
Cleanup,0,37,4.0186e-05,0,Intermediate 2,18
OptimizeVisibility,0,36,1.6915e-05,0,Intermediate 2,18
OptimizeAssumptions,0,35,2.9071e-05,0,Intermediate 2,18
Cleanup,0,34,3.7091e-05,0,Intermediate 2,18
TypeInference,0,33,2.3019e-05,0,Intermediate 2,18
Overflow,0,32,1.7256e-05,0,Intermediate 2,18
Intermediate 2 post,0,0,9.245e-06,0,Intermediate 2 post,18
HoistInstruction,1,0,1.8446e-05,0,Intermediate 2 post,18
LoopInvariant,0,0,1.0435e-05,0,Intermediate 2 post,18
Cleanup FS,0,0,8.719e-06,0,Cleanup FS,18
CleanupFramestate,1,0,1.0971e-05,0,Cleanup FS,18
CleanupCheckpoints,0,0,1.1546e-05,0,Cleanup FS,18
Final,0,119,8.629e-06,0,Final,18
DotDotDots,0,118,9.695e-06,0,Final,18
EagerCalls,0,117,1.1559e-05,0,Final,18
MatchCallArgs,0,116,8.97e-06,0,Final,18
InlineForcePromises,0,115,9.158e-06,0,Final,18
Inline,0,114,9.44e-06,0,Final,18
OptimizeContexts,0,113,1.6069e-05,0,Final,18
DelayInstr,0,112,1.7155e-05,0,Final,18
ForceDominance,0,111,4.1338e-05,0,Final,18
ScopeResolution,1,110,0.000183171,0,Final,18
LoadElision,0,109,9.005e-06,0,Final,18
GVN,0,108,3.8276e-05,0,Final,18
Constantfold,0,107,2.6059e-05,0,Final,18
DeadStoreRemoval,0,106,1.3181e-05,0,Final,18
Inline,0,105,7.529e-06,0,Final,18
OptimizeContexts,0,104,1.3284e-05,0,Final,18
OptimizeVisibility,0,103,1.3963e-05,0,Final,18
OptimizeAssumptions,0,102,2.2515e-05,0,Final,18
Cleanup,1,101,3.8284e-05,0,Final,18
ElideEnv,0,100,1.8449e-05,0,Final,18
DelayEnv,0,99,7.536e-06,0,Final,18
DelayInstr,1,98,1.6405e-05,0,Final,18
Cleanup,0,97,2.8335e-05,0,Final,18
OptimizeVisibility,0,96,1.2356e-05,0,Final,18
OptimizeAssumptions,0,95,1.9805e-05,0,Final,18
Cleanup,0,94,2.6583e-05,0,Final,18
TypeInference,0,93,1.8677e-05,0,Final,18
Overflow,0,92,1.125e-05,0,Final,18
ElideEnvSpec,0,91,2.546e-05,0,Final,18
CleanupCheckpoints,0,90,8.952e-06,0,Final,18
Final post,0,0,5.285e-06,0,Final post,18
HoistInstruction,0,0,8.753e-06,0,Final post,18
LoopInvariant,0,0,6.471e-06,0,Final post,18
Constantfold,0,0,1.6155e-05,0,Final post,18
Cleanup,0,0,2.6912e-05,0,Final post,18
CleanupCheckpoints,0,0,6.975e-06,0,Final post,18
done,0,0,5.037e-06,0,done,18
Initial,0,59,0.000220618,0,Initial,19
TypefeedbackCleanup,0,58,0.000211231,0,Initial,19
DotDotDots,0,57,0.000229998,0,Initial,19
EagerCalls,0,56,0.000300267,0,Initial,19
MatchCallArgs,0,55,0.000228271,0,Initial,19
InlineForcePromises,0,54,0.000225568,0,Initial,19
Inline,1,53,0.000582524,0,Initial,19
OptimizeContexts,0,52,0.000457469,0,Initial,19
DelayInstr,1,51,0.000535618,0,Initial,19
ForceDominance,1,50,0.00728206,0,Initial,19
ScopeResolution,1,49,0.00527591,0,Initial,19
LoadElision,0,48,0.000345336,0,Initial,19
GVN,0,47,0.00126958,0,Initial,19
Constantfold,0,46,0.00192539,0,Initial,19
DeadStoreRemoval,0,45,0.00607952,0,Initial,19
Inline,1,44,0.000506763,0,Initial,19
OptimizeContexts,0,43,0.000425264,0,Initial,19
OptimizeVisibility,0,42,0.000565449,0,Initial,19
OptimizeAssumptions,1,41,0.00260344,0,Initial,19
Cleanup,1,40,0.000829785,0,Initial,19
ElideEnv,0,39,0.000415485,0,Initial,19
DelayEnv,1,38,0.000196418,0,Initial,19
DelayInstr,0,37,0.00037149,0,Initial,19
Cleanup,0,36,0.00066115,0,Initial,19
OptimizeVisibility,0,35,0.000275563,0,Initial,19
OptimizeAssumptions,1,34,0.0013787,0,Initial,19
Cleanup,0,33,0.000642929,0,Initial,19
TypeInference,0,32,0.000290648,0,Initial,19
Overflow,0,31,0.000343792,0,Initial,19
Initial post,0,0,0.000170647,0,Initial post,19
HoistInstruction,1,0,0.000301207,0,Initial post,19
LoopInvariant,0,0,0.000234362,0,Initial post,19
Speculation,0,99,0.00016333,0,Speculation,19
TypefeedbackCleanup,0,98,0.000162347,0,Speculation,19
ElideEnvSpec,1,97,0.00129026,0,Speculation,19
DotDotDots,0,96,0.000191967,0,Speculation,19
EagerCalls,0,95,0.000233042,0,Speculation,19
MatchCallArgs,0,94,0.000184593,0,Speculation,19
InlineForcePromises,0,93,0.000183024,0,Speculation,19
Inline,0,92,0.000186898,0,Speculation,19
OptimizeContexts,0,91,0.000323056,0,Speculation,19
DelayInstr,0,90,0.000378912,0,Speculation,19
ForceDominance,1,89,0.00415037,0,Speculation,19
ScopeResolution,1,88,0.00412119,0,Speculation,19
LoadElision,0,87,0.000278139,0,Speculation,19
GVN,0,86,0.00134181,0,Speculation,19
Constantfold,0,85,0.000836305,0,Speculation,19
DeadStoreRemoval,0,84,0.00521396,0,Speculation,19
Inline,0,83,0.00019327,0,Speculation,19
OptimizeContexts,0,82,0.000309015,0,Speculation,19
OptimizeVisibility,0,81,0.000374172,0,Speculation,19
OptimizeAssumptions,1,80,0.00190133,0,Speculation,19
Cleanup,0,79,0.00069199,0,Speculation,19
ElideEnv,0,78,0.000358157,0,Speculation,19
DelayEnv,1,77,0.00018151,0,Speculation,19
DelayInstr,0,76,0.000341317,0,Speculation,19
Cleanup,0,75,0.000611811,0,Speculation,19
OptimizeVisibility,0,74,0.000247971,0,Speculation,19
OptimizeAssumptions,1,73,0.00185925,0,Speculation,19
Cleanup,0,72,0.000603539,0,Speculation,19
TypeInference,0,71,0.000581667,0,Speculation,19
Overflow,0,70,0.000422889,0,Speculation,19
TypefeedbackCleanup,0,69,0.000214626,0,Speculation,19
TypeSpeculation,1,68,0.00166106,0,Speculation,19
Speculation,0,67,0.000158334,1,Speculation,19
TypefeedbackCleanup,0,66,0.000154553,1,Speculation,19
ElideEnvSpec,1,65,0.000574516,1,Speculation,19
DotDotDots,0,64,0.000171245,1,Speculation,19
EagerCalls,0,63,0.000210003,1,Speculation,19
MatchCallArgs,0,62,0.000165983,1,Speculation,19
InlineForcePromises,0,61,0.000171419,1,Speculation,19
Inline,0,60,0.000170059,1,Speculation,19
OptimizeContexts,0,59,0.000294627,1,Speculation,19
DelayInstr,0,58,0.000334444,1,Speculation,19
ForceDominance,0,57,0.00228164,1,Speculation,19
ScopeResolution,1,56,0.00376463,1,Speculation,19
LoadElision,0,55,0.000256724,1,Speculation,19
GVN,0,54,0.00104135,1,Speculation,19
Constantfold,0,53,0.000928047,1,Speculation,19
DeadStoreRemoval,0,52,0.00492287,1,Speculation,19
Inline,0,51,0.000171607,1,Speculation,19
OptimizeContexts,0,50,0.000281584,1,Speculation,19
OptimizeVisibility,0,49,0.000238099,1,Speculation,19
OptimizeAssumptions,1,48,0.00201738,1,Speculation,19
Cleanup,0,47,0.000713755,1,Speculation,19
ElideEnv,0,46,0.000355495,1,Speculation,19
DelayEnv,0,45,0.000159577,1,Speculation,19
DelayInstr,0,44,0.000291463,1,Speculation,19
Cleanup,0,43,0.000565346,1,Speculation,19
OptimizeVisibility,0,42,0.000227637,1,Speculation,19
OptimizeAssumptions,0,41,0.0015985,1,Speculation,19
Cleanup,0,40,0.000575419,1,Speculation,19
TypeInference,0,39,0.000512655,1,Speculation,19
Overflow,0,38,0.000308849,1,Speculation,19
TypefeedbackCleanup,0,37,0.000141841,1,Speculation,19
TypeSpeculation,0,36,0.000510966,1,Speculation,19
Speculation post,0,0,0.00014284,0,Speculation post,19
HoistInstruction,1,0,0.000258098,0,Speculation post,19
LoopInvariant,0,0,0.000194594,0,Speculation post,19
Remove CP,0,0,0.000141178,0,Remove CP,19
CleanupCheckpoints,1,0,0.000150611,0,Remove CP,19
HoistInstruction,0,0,0.000185803,0,Remove CP,19
LoopInvariant,0,0,0.000132558,0,Remove CP,19
Intermediate 2,0,59,9.8681e-05,0,Intermediate 2,19
DotDotDots,0,58,0.000103595,0,Intermediate 2,19
EagerCalls,0,57,0.000133292,0,Intermediate 2,19
MatchCallArgs,0,56,0.000100826,0,Intermediate 2,19
InlineForcePromises,0,55,0.000100276,0,Intermediate 2,19
Inline,0,54,0.000104171,0,Intermediate 2,19
OptimizeContexts,0,53,0.000168181,0,Intermediate 2,19
DelayInstr,0,52,0.000204574,0,Intermediate 2,19
ForceDominance,0,51,0.000887957,0,Intermediate 2,19
ScopeResolution,0,50,0.00202467,0,Intermediate 2,19
LoadElision,0,49,0.000175108,0,Intermediate 2,19
GVN,0,48,0.000616255,0,Intermediate 2,19
Constantfold,0,47,0.000408188,0,Intermediate 2,19
DeadStoreRemoval,0,46,0.00218728,0,Intermediate 2,19
Inline,0,45,0.000113282,0,Intermediate 2,19
OptimizeContexts,0,44,0.000173914,0,Intermediate 2,19
OptimizeVisibility,0,43,0.00015149,0,Intermediate 2,19
OptimizeAssumptions,1,42,0.0008875,0,Intermediate 2,19
Cleanup,1,41,0.000505375,0,Intermediate 2,19
ElideEnv,0,40,0.000215346,0,Intermediate 2,19
DelayEnv,0,39,9.2166e-05,0,Intermediate 2,19
DelayInstr,0,38,0.000180504,0,Intermediate 2,19
Cleanup,0,37,0.00033441,0,Intermediate 2,19
OptimizeVisibility,0,36,0.000130142,0,Intermediate 2,19
OptimizeAssumptions,1,35,0.000545621,0,Intermediate 2,19
Cleanup,0,34,0.00032643,0,Intermediate 2,19
TypeInference,0,33,0.000291808,0,Intermediate 2,19
Overflow,0,32,0.000176438,0,Intermediate 2,19
Intermediate 2 post,0,0,7.8151e-05,0,Intermediate 2 post,19
HoistInstruction,1,0,0.000141873,0,Intermediate 2 post,19
LoopInvariant,0,0,9.2942e-05,0,Intermediate 2 post,19
Cleanup FS,0,0,7.5532e-05,0,Cleanup FS,19
CleanupFramestate,1,0,8.3783e-05,0,Cleanup FS,19
CleanupCheckpoints,0,0,9.1702e-05,0,Cleanup FS,19
Final,0,119,8.0151e-05,0,Final,19
DotDotDots,0,118,8.096e-05,0,Final,19
EagerCalls,0,117,9.4654e-05,0,Final,19
MatchCallArgs,0,116,7.7205e-05,0,Final,19
InlineForcePromises,0,115,7.7491e-05,0,Final,19
Inline,0,114,7.96e-05,0,Final,19
OptimizeContexts,0,113,0.000119592,0,Final,19
DelayInstr,0,112,0.000163302,0,Final,19
ForceDominance,0,111,0.000607058,0,Final,19
ScopeResolution,1,110,0.00182853,0,Final,19
LoadElision,1,109,0.000163746,0,Final,19
GVN,0,108,0.000558648,0,Final,19
Constantfold,0,107,0.00025648,0,Final,19
DeadStoreRemoval,0,106,0.00116527,0,Final,19
Inline,0,105,7.7844e-05,0,Final,19
OptimizeContexts,0,104,0.000143248,0,Final,19
OptimizeVisibility,0,103,0.000112013,0,Final,19
OptimizeAssumptions,1,102,0.000427758,0,Final,19
Cleanup,1,101,0.000339919,0,Final,19
ElideEnv,0,100,0.000162495,0,Final,19
DelayEnv,0,99,7.1857e-05,0,Final,19
DelayInstr,1,98,0.000166385,0,Final,19
Cleanup,0,97,0.000275221,0,Final,19
OptimizeVisibility,0,96,0.000108031,0,Final,19
OptimizeAssumptions,0,95,0.000406213,0,Final,19
Cleanup,0,94,0.000276765,0,Final,19
TypeInference,0,93,0.000241778,0,Final,19
Overflow,0,92,0.000145279,0,Final,19
ElideEnvSpec,0,91,0.000195499,0,Final,19
CleanupCheckpoints,0,90,7.9673e-05,0,Final,19
Final post,0,0,6.2464e-05,0,Final post,19
HoistInstruction,1,0,0.000114443,0,Final post,19
LoopInvariant,0,0,7.4815e-05,0,Final post,19
Constantfold,0,0,0.000161206,0,Final post,19
Cleanup,0,0,0.000278127,0,Final post,19
CleanupCheckpoints,0,0,7.6095e-05,0,Final post,19
done,0,0,6.1327e-05,0,done,19
Initial,0,59,0.000288142,0,Initial,20
TypefeedbackCleanup,0,58,0.000253211,0,Initial,20
DotDotDots,0,57,0.000268141,0,Initial,20
EagerCalls,0,56,0.000344298,0,Initial,20
MatchCallArgs,0,55,0.000276305,0,Initial,20
InlineForcePromises,0,54,0.0002675,0,Initial,20
Inline,1,53,0.000786416,0,Initial,20
OptimizeContexts,0,52,0.000510699,0,Initial,20
DelayInstr,1,51,0.000616637,0,Initial,20
ForceDominance,1,50,0.00473857,0,Initial,20
ScopeResolution,1,49,0.00591787,0,Initial,20
LoadElision,0,48,0.000420362,0,Initial,20
GVN,1,47,0.00184804,0,Initial,20
Constantfold,0,46,0.00176788,0,Initial,20
DeadStoreRemoval,0,45,0.00334499,0,Initial,20
Inline,0,44,0.00029562,0,Initial,20
OptimizeContexts,0,43,0.000421199,0,Initial,20
OptimizeVisibility,1,42,0.00066045,0,Initial,20
OptimizeAssumptions,1,41,0.00177724,0,Initial,20
Cleanup,1,40,0.00103267,0,Initial,20
ElideEnv,0,39,0.000533142,0,Initial,20
DelayEnv,1,38,0.000242272,0,Initial,20
DelayInstr,0,37,0.000378318,0,Initial,20
Cleanup,0,36,0.000898349,0,Initial,20
OptimizeVisibility,0,35,0.00040827,0,Initial,20
OptimizeAssumptions,1,34,0.00103621,0,Initial,20
Cleanup,0,33,0.000834671,0,Initial,20
TypeInference,0,32,0.000401097,0,Initial,20
Overflow,0,31,0.000396958,0,Initial,20
Initial post,0,0,0.000205771,0,Initial post,20
HoistInstruction,1,0,0.000349644,0,Initial post,20
LoopInvariant,0,0,0.000258675,0,Initial post,20
Speculation,0,99,0.000202798,0,Speculation,20
TypefeedbackCleanup,0,98,0.00020263,0,Speculation,20
ElideEnvSpec,1,97,0.0012719,0,Speculation,20
DotDotDots,0,96,0.00023352,0,Speculation,20
EagerCalls,0,95,0.000277089,0,Speculation,20
MatchCallArgs,0,94,0.00022634,0,Speculation,20
InlineForcePromises,0,93,0.000223799,0,Speculation,20
Inline,0,92,0.000228814,0,Speculation,20
OptimizeContexts,1,91,0.000413977,0,Speculation,20
DelayInstr,0,90,0.000385863,0,Speculation,20
ForceDominance,1,89,0.00342437,0,Speculation,20
ScopeResolution,1,88,0.00446524,0,Speculation,20
LoadElision,0,87,0.000328576,0,Speculation,20
GVN,0,86,0.00130863,0,Speculation,20
Constantfold,0,85,0.00090216,0,Speculation,20
DeadStoreRemoval,0,84,0.00381941,0,Speculation,20
Inline,0,83,0.000238935,0,Speculation,20
OptimizeContexts,0,82,0.000321898,0,Speculation,20
OptimizeVisibility,0,81,0.000441694,0,Speculation,20
OptimizeAssumptions,1,80,0.00127521,0,Speculation,20
Cleanup,0,79,0.000902448,0,Speculation,20
ElideEnv,0,78,0.000491665,0,Speculation,20
DelayEnv,1,77,0.000220816,0,Speculation,20
DelayInstr,0,76,0.000343247,0,Speculation,20
Cleanup,0,75,0.000830796,0,Speculation,20
OptimizeVisibility,0,74,0.000377378,0,Speculation,20
OptimizeAssumptions,1,73,0.00110514,0,Speculation,20
Cleanup,0,72,0.000818107,0,Speculation,20
TypeInference,0,71,0.000476507,0,Speculation,20
Overflow,0,70,0.000374131,0,Speculation,20
TypefeedbackCleanup,0,69,0.000193794,0,Speculation,20
TypeSpeculation,1,68,0.0010215,0,Speculation,20
Speculation,0,67,0.000211018,1,Speculation,20
TypefeedbackCleanup,0,66,0.000196743,1,Speculation,20
ElideEnvSpec,1,65,0.000500614,1,Speculation,20
DotDotDots,0,64,0.000216014,1,Speculation,20
EagerCalls,0,63,0.000385559,1,Speculation,20
MatchCallArgs,0,62,0.000234784,1,Speculation,20
InlineForcePromises,0,61,0.000208633,1,Speculation,20
Inline,0,60,0.000211543,1,Speculation,20
OptimizeContexts,0,59,0.000298086,1,Speculation,20
DelayInstr,0,58,0.000350472,1,Speculation,20
ForceDominance,1,57,0.00211921,1,Speculation,20
ScopeResolution,0,56,0.00372802,1,Speculation,20
LoadElision,1,55,0.000314118,1,Speculation,20
GVN,0,54,0.0012333,1,Speculation,20
Constantfold,0,53,0.000746182,1,Speculation,20
DeadStoreRemoval,0,52,0.00313939,1,Speculation,20
Inline,0,51,0.00022226,1,Speculation,20
OptimizeContexts,0,50,0.000293371,1,Speculation,20
OptimizeVisibility,0,49,0.000361805,1,Speculation,20
OptimizeAssumptions,1,48,0.00108525,1,Speculation,20
Cleanup,0,47,0.00084832,1,Speculation,20
ElideEnv,0,46,0.000466457,1,Speculation,20
DelayEnv,0,45,0.000202511,1,Speculation,20
DelayInstr,0,44,0.000321626,1,Speculation,20
Cleanup,0,43,0.000805999,1,Speculation,20
OptimizeVisibility,0,42,0.000359788,1,Speculation,20
OptimizeAssumptions,0,41,0.00087997,1,Speculation,20
Cleanup,0,40,0.000819467,1,Speculation,20
TypeInference,0,39,0.00044593,1,Speculation,20
Overflow,0,38,0.000357607,1,Speculation,20
TypefeedbackCleanup,0,37,0.000184866,1,Speculation,20
TypeSpeculation,0,36,0.000516379,1,Speculation,20
Speculation post,0,0,0.00018699,0,Speculation post,20
HoistInstruction,1,0,0.000299069,0,Speculation post,20
LoopInvariant,0,0,0.000225395,0,Speculation post,20
Remove CP,0,0,0.00018105,0,Remove CP,20
CleanupCheckpoints,1,0,0.000202504,0,Remove CP,20
HoistInstruction,1,0,0.000215074,0,Remove CP,20
LoopInvariant,0,0,0.000152854,0,Remove CP,20
Intermediate 2,0,59,0.000119316,0,Intermediate 2,20
DotDotDots,0,58,0.000128694,0,Intermediate 2,20
EagerCalls,0,57,0.000168669,0,Intermediate 2,20
MatchCallArgs,0,56,0.000127843,0,Intermediate 2,20
InlineForcePromises,0,55,0.00012548,0,Intermediate 2,20
Inline,0,54,0.00013023,0,Intermediate 2,20
OptimizeContexts,0,53,0.000179018,0,Intermediate 2,20
DelayInstr,0,52,0.000215894,0,Intermediate 2,20
ForceDominance,1,51,0.000965311,0,Intermediate 2,20
ScopeResolution,0,50,0.00197915,0,Intermediate 2,20
LoadElision,0,49,0.000186551,0,Intermediate 2,20
GVN,0,48,0.000671334,0,Intermediate 2,20
Constantfold,0,47,0.000454271,0,Intermediate 2,20
DeadStoreRemoval,0,46,0.0013135,0,Intermediate 2,20
Inline,0,45,0.000142184,0,Intermediate 2,20
OptimizeContexts,0,44,0.000182414,0,Intermediate 2,20
OptimizeVisibility,0,43,0.000227972,0,Intermediate 2,20
OptimizeAssumptions,0,42,0.000512606,0,Intermediate 2,20
Cleanup,1,41,0.000554509,0,Intermediate 2,20
ElideEnv,0,40,0.000278668,0,Intermediate 2,20
DelayEnv,0,39,0.000119485,0,Intermediate 2,20
DelayInstr,0,38,0.000211999,0,Intermediate 2,20
Cleanup,1,37,0.000469771,0,Intermediate 2,20
OptimizeVisibility,0,36,0.000193846,0,Intermediate 2,20
OptimizeAssumptions,0,35,0.000371908,0,Intermediate 2,20
Cleanup,0,34,0.000451933,0,Intermediate 2,20
TypeInference,0,33,0.000280372,0,Intermediate 2,20
Overflow,0,32,0.000209116,0,Intermediate 2,20
Intermediate 2 post,0,0,0.000105157,0,Intermediate 2 post,20
HoistInstruction,1,0,0.00016311,0,Intermediate 2 post,20
LoopInvariant,0,0,0.000117875,0,Intermediate 2 post,20
Cleanup FS,0,0,0.000100649,0,Cleanup FS,20
CleanupFramestate,1,0,0.000113354,0,Cleanup FS,20
CleanupCheckpoints,0,0,0.000120961,0,Cleanup FS,20
Final,0,119,9.8641e-05,0,Final,20
DotDotDots,0,118,0.000106019,0,Final,20
EagerCalls,0,117,0.00012235,0,Final,20
MatchCallArgs,0,116,0.000105105,0,Final,20
InlineForcePromises,0,115,0.000103497,0,Final,20
Inline,0,114,0.000113289,0,Final,20
OptimizeContexts,0,113,0.000139234,0,Final,20
DelayInstr,0,112,0.000184396,0,Final,20
ForceDominance,1,111,0.000755488,0,Final,20
ScopeResolution,1,110,0.00199019,0,Final,20
LoadElision,0,109,0.000135663,0,Final,20
GVN,0,108,0.000529266,0,Final,20
Constantfold,0,107,0.000260277,0,Final,20
DeadStoreRemoval,0,106,0.000794217,0,Final,20
Inline,0,105,0.000101823,0,Final,20
OptimizeContexts,0,104,0.000127343,0,Final,20
OptimizeVisibility,0,103,0.000159462,0,Final,20
OptimizeAssumptions,0,102,0.000338003,0,Final,20
Cleanup,1,101,0.000430912,0,Final,20
ElideEnv,0,100,0.000219461,0,Final,20
DelayEnv,1,99,9.8361e-05,0,Final,20
DelayInstr,1,98,0.000173569,0,Final,20
Cleanup,0,97,0.000414705,0,Final,20
OptimizeVisibility,0,96,0.000161615,0,Final,20
OptimizeAssumptions,0,95,0.000327574,0,Final,20
Cleanup,0,94,0.000401916,0,Final,20
TypeInference,0,93,0.000255714,0,Final,20
Overflow,0,92,0.000174286,0,Final,20
ElideEnvSpec,0,91,0.000215882,0,Final,20
CleanupCheckpoints,0,90,0.000106625,0,Final,20
Final post,0,0,8.4204e-05,0,Final post,20
HoistInstruction,0,0,0.000114973,0,Final post,20
LoopInvariant,0,0,9.6864e-05,0,Final post,20
Constantfold,0,0,0.000230508,0,Final post,20
Cleanup,0,0,0.000403676,0,Final post,20
CleanupCheckpoints,0,0,0.000107436,0,Final post,20
done,0,0,8.4244e-05,0,done,20
Initial,0,59,8.601e-06,0,Initial,21
TypefeedbackCleanup,0,58,6.148e-06,0,Initial,21
DotDotDots,0,57,7.114e-06,0,Initial,21
EagerCalls,0,56,1.0128e-05,0,Initial,21
MatchCallArgs,0,55,7.053e-06,0,Initial,21
InlineForcePromises,0,54,6.842e-06,0,Initial,21
Inline,0,53,7.629e-06,0,Initial,21
OptimizeContexts,0,52,1.1551e-05,0,Initial,21
DelayInstr,0,51,1.044e-05,0,Initial,21
ForceDominance,0,50,4.1995e-05,0,Initial,21
ScopeResolution,0,49,7.2894e-05,0,Initial,21
LoadElision,0,48,9.39e-06,0,Initial,21
