banned_pass,filename,nb_lines,nb_loops,execution_time,total_measured_time,Intermediate2,Intermediate2-pc,CleanupFS,CleanupFS-pc,RemoveCP,RemoveCP-pc,Final,Final-pc,done,done-pc,Finalpost,Finalpost-pc,Intermediate2post,Intermediate2post-pc,Initialpost,Initialpost-pc,Speculationpost,Speculationpost-pc,Speculation,Speculation-pc,Initial,Initial-pc,TypefeedbackCleanup,TypefeedbackCleanup-pc,CleanupFramestate,CleanupFramestate-pc,InlineForcePromises,InlineForcePromises-pc,DotDotDots,DotDotDots-pc,MatchCallArgs,MatchCallArgs-pc,DelayEnv,DelayEnv-pc,CleanupCheckpoints,CleanupCheckpoints-pc,verification,verification-pc,LoopInvariant,LoopInvariant-pc,EagerCalls,EagerCalls-pc,HoistInstruction,HoistInstruction-pc,Inline,Inline-pc,LoadElision,LoadElision-pc,Overflow,Overflow-pc,OptimizeContexts,OptimizeContexts-pc,ElideEnv,ElideEnv-pc,TypeInference,TypeInference-pc,lowering,lowering-pc,OptimizeVisibility,OptimizeVisibility-pc,DelayInstr,DelayInstr-pc,TypeSpeculation,TypeSpeculation-pc,modulecleanup,modulecleanup-pc,ElideEnvSpec,ElideEnvSpec-pc,GVN,GVN-pc,Constantfold,Constantfold-pc,Cleanup,Cleanup-pc,DeadStoreRemoval,DeadStoreRemoval-pc,OptimizeAssumptions,OptimizeAssumptions-pc,pir2llvm,pir2llvm-pc,overal,overal-pc,ScopeResolution,ScopeResolution-pc,ForceDominance,ForceDominance-pc
ElideEnv,/home/pdonatbo/RBenchmarking/Benchmarks/RealThing//flexclust_no_s4.r,212,9,199.377784013748,19.6376,2.0612e-5,1.049619098056789e-4,2.0655e-5,1.0518087750030555e-4,2.2108e-5,1.1257994866989857e-4,2.3073e-5,1.174939911190777e-4,2.5244e-5,1.285493135617387e-4,3.2352e-5,1.6474518271071821e-4,3.2765e-5,1.6684829103352753e-4,3.8469e-5,1.95894610339349e-4,3.6762e-5,1.8720210208986843e-4,6.1319e-5,3.12253024809549e-4,5.3354e-5,2.71693078583941e-4,0.125456,0.6388560720250948,0.00129632,0.006601213997637186,0.0075063,0.038224121073858315,0.00959823,0.04887679757200473,0.0141588,0.07210046034138591,0.0104971,0.05345408807593597,0.0132065,0.06725108974620117,0.0132322,0.06738196113578035,0.0194049,0.09881502831303214,0.045364,0.2310058255591315,0.0411721,0.20965953069621546,0.0794274,0.4044659225159898,0.064964,0.3308143561331323,0.0812756,0.41387745956736066,0.111379,0.5671721595306963,NA,NA,0.147854,0.7529127795657312,0.219891,1.1197447753289609,0.179856,0.9158756670876279,0.165328,0.8418951399356337,0.23948,1.219497290911313,0.455248,2.3182466289159573,0.294993,1.5021845846742983,0.439148,2.236261050230171,0.480072,2.44465718825111,0.72364,3.6849716869678577,1.9292,9.824011080783803,1.5213,7.746873345011611,1.27949,6.515511060414715,5.46508,27.829673687212292,2.92366,14.888071862142013,2.53502,12.90901128447468
ElideEnv,/home/pdonatbo/RBenchmarking/Benchmarks/RealThing//flexclust_strict.r,538,19,306.155876874924,45.2721,6.6989e-5,1.479697208656104e-4,6.5671e-5,1.45058435548605e-4,6.9279e-5,1.530280238822586e-4,8.5511e-5,1.8888233591991534e-4,7.3116e-5,1.6150344251757704e-4,8.3055e-5,1.8345736115620877e-4,9.5285e-5,2.1047179167743487e-4,9.821e-5,2.1693272456987855e-4,1.02009e-4,2.253242062992439e-4,1.77638e-4,3.9237852893945715e-4,1.45008e-4,3.203032331170853e-4,0.137964,0.30474398139251324,0.00389592,0.008605565016864691,0.0218003,0.04815394028551802,0.0267495,0.05908605962612735,0.0685841,0.15149308293628966,0.0298968,0.06603802341839676,0.039966,0.08827953640321522,0.0340652,0.0752454602282642,0.0496535,0.10967792525639411,0.119807,0.26463760240854745,0.117537,0.25962347671082187,0.231911,0.5122603104340201,0.156711,0.3461535912846985,0.219106,0.48397578199376656,0.305112,0.6739515065570185,NA,NA,0.39303,0.8681505828092798,0.581151,1.2836846534620658,0.480772,1.0619608986550213,0.429109,0.9478442572798699,0.538129,1.1886548227274634,1.35202,2.986430936492895,0.607328,1.3415061373340313,1.09796,2.42524645421794,1.06445,2.3512273563629695,1.95692,4.322573947309712,6.40896,14.156533494138774,3.1116,6.873107277992406,3.22628,7.126420024695121,8.238,18.196637664256794,8.17559,18.058782340558533,6.04693,13.356857755659664
ElideEnv,/home/pdonatbo/RBenchmarking/Benchmarks/RealThing//flexclust.r,512,19,293.228607177734,42.3145,6.8609e-5,1.6214063737016862e-4,6.4702e-5,1.5290739580994694e-4,7.0615e-5,1.668813290952274e-4,8.1115e-5,1.9169551808481723e-4,7.4814e-5,1.768046414349691e-4,7.9205e-5,1.8718169894480613e-4,8.9993e-5,2.1267650568953904e-4,9.3185e-5,2.2022001914237432e-4,1.07029e-4,2.5293693651112504e-4,1.75796e-4,4.1545096834418467e-4,1.48946e-4,3.51997542213662e-4,0.138438,0.3271644471753181,0.00372587,0.008805184983870775,0.0205315,0.04852119249902516,0.0249068,0.05886114688818254,0.0632963,0.14958536671826442,0.027492,0.06497063654302898,0.0358571,0.08473951009701167,0.0321376,0.07594937905446124,0.0466658,0.11028323624289545,0.106158,0.2508785404530362,0.108939,0.2574507556511361,0.207371,0.49007077952002265,0.139741,0.33024376986612153,0.208264,0.49218116721218497,0.272453,0.6438762126457833,NA,NA,0.365387,0.8635030545085017,0.570791,1.3489253092911415,0.448418,1.0597265712698956,0.406468,0.9605879781162485,0.515931,1.21927707996077,1.38683,3.277434449184086,0.583012,1.3778066620189295,1.04127,2.460787673256212,1.01596,2.4009736615108292,1.84269,4.354748372307364,6.09111,14.394852828226728,2.95535,6.984248898131846,2.83721,6.705053823157546,7.76622,18.35356674426024,7.46163,17.633742570513654,5.58921,13.208734594524335
ElideEnv,/home/pdonatbo/RBenchmarking/Benchmarks/RealThing//volcano.r,76,6,2794.32295227051,6.55593,2.334e-6,3.5601356329307966e-5,2.157e-6,3.29015105408386e-5,2.363e-6,3.6043703944367926e-5,4.209e-6,6.420141764783944e-5,2.736e-6,4.1733209476001115e-5,2.986e-6,4.5546550985138646e-5,3.194e-6,4.871925112074106e-5,3.626e-6,5.530870524853072e-5,3.374e-6,5.1464857007320084e-5,4.961e-6,7.567194890732511e-5,7.003e-6,1.0681932235396045e-4,0.0147981,0.22572083594547226,1.38911e-4,0.002118860329503213,0.00104469,0.01593503896472354,0.00122017,0.018611699636817355,0.00327411,0.04994119827392911,0.00143238,0.021848616443433656,0.00171991,0.02623441677992291,0.00197706,0.030156819856221772,0.00488333,0.07448721996726627,0.00548338,0.08364000225749818,0.00605093,0.09229705015154219,0.0172193,0.2626522857931674,0.0142782,0.21779061094306987,0.0156571,0.23882347737086881,0.0191216,0.2916687640044967,NA,NA,0.0168065,0.2563556962932795,0.0382201,0.5829851752535491,0.0237468,0.36221863259674825,0.0375192,0.5722940909985311,0.100752,1.5368071349144972,0.063159,0.963387345502469,0.179198,2.7333726870177077,0.0950233,1.4494251769009128,0.173135,2.6408915287381043,0.145739,2.2230103128007777,0.652063,9.946155617890977,0.701236,10.696209386006258,0.368746,5.624617712513709,1.62457,24.780160861998223,0.647474,9.876157921149249,1.58021,24.103521544616857
HoistInstruction,/home/pdonatbo/RBenchmarking/Benchmarks/RealThing//convolution_slow.r,24,3,3.12467765808105,0.341827,7.44e-7,2.176539594590246e-4,7.2e-7,2.1063286399260444e-4,7.82e-7,2.2877069394752316e-4,1.445e-6,4.2272845620737974e-4,1.078e-6,3.153642047000384e-4,1.096e-6,3.2063002629985343e-4,1.293e-6,3.782615182533855e-4,1.106e-6,3.235554827441952e-4,1.282e-6,3.7504351616460957e-4,1.578e-6,4.616370269171247e-4,2.514e-6,7.354597501075105e-4,1.2889e-5,0.0037706208111120535,2.365e-5,0.006918704490868188,1.69836e-4,0.04968478206812218,1.97416e-4,0.05775319094161667,2.42581e-4,0.07096601497248609,2.43872e-4,0.07134369139945061,3.04987e-4,0.08922261845904507,3.62705e-4,0.10610776796449667,7.2441e-4,0.21192299028455916,9.75117e-4,0.2852662311637173,NA,NA,0.00138332,0.40468424085868,0.00144971,0.4241063461926648,0.00211495,0.6187194106960539,0.00227486,0.6655003846975225,0.00267873,0.7836507941151517,0.00294025,0.8601573310475767,0.0028316,0.8283722467798038,0.00348614,1.0198550728877473,0.00498435,1.4581498828354695,0.00639393,1.8705163723169906,0.00836122,2.446038493155895,0.00880664,2.5763441740997637,0.0108436,3.1722479499863967,0.0107051,3.1317303782322643,0.0188435,5.512583850895336,0.0288859,8.450444230561073,0.0379432,11.100117895894709,0.0434485,12.71066943219816,0.047922,14.019372372574432,0.0599538,17.53922305727751,0.0323046,9.450570025188181
HoistInstruction,/home/pdonatbo/RBenchmarking/Benchmarks/RealThing//convolution_v.r,20,1,2.90557527542114,0.388679,7.34e-7,1.8884477936806466e-4,7.45e-7,1.9167487824142798e-4,7.36e-7,1.8935934279958527e-4,9.67e-7,2.4879141914021597e-4,9.18e-7,2.3618461506796096e-4,1.155e-6,2.971603817031535e-4,1.198e-6,3.0822349548084667e-4,1.178e-6,3.0307786116564055e-4,1.309e-6,3.3678176593024065e-4,1.683e-6,4.330051276245951e-4,2.951e-6,7.592383432086633e-4,1.6589e-5,0.004268046382747717,3.8911e-5,0.010011088841949269,2.18181e-4,0.05613398202629934,2.82864e-4,0.07277573524682322,9.14224e-4,0.23521311930925007,3.09288e-4,0.07957414730407354,4.01686e-4,0.1033464632768943,3.92076e-4,0.10087398598843775,7.22391e-4,0.18585799592980323,0.0011937,0.3071171841030773,NA,NA,0.00263786,0.678673146735481,0.00176429,0.4539195582987504,0.00245332,0.6311943789090741,0.00389622,1.0024261665796197,0.00359608,0.9252056324113215,0.00352492,0.9068974655178181,0.00420152,1.0809742744012412,0.00483653,1.2443507367261932,0.00537218,1.382163687773201,0.00592191,1.523599165378114,0.0098052,2.522698679372953,0.00677219,1.742360662654787,0.0138327,3.5589007895975855,0.013028,3.351866192925267,0.0217701,5.601048680273439,0.0619984,15.95105472639376,0.0366511,9.429657892502554,0.0385397,9.915560140887468,0.0445164,11.453255771472088,0.0611404,15.730307014271416,0.037917,9.755350816483526
HoistInstruction,/home/pdonatbo/RBenchmarking/Benchmarks/RealThing//convolution.r,23,3,2.2435667514801,0.242529,2.72e-7,1.1215153651728247e-4,2.75e-7,1.1338850199357603e-4,3.22e-7,1.3276762778884174e-4,6.76e-7,2.787295539914814e-4,4.44e-7,1.830708904914464e-4,4.99e-7,2.057485908901616e-4,4.8e-7,1.9791447620696906e-4,4e-7,1.6492873017247422e-4,4.6e-7,1.8966803969834535e-4,6.46e-7,2.663598992285459e-4,1.278e-6,5.269472929010552e-4,5.916e-6,0.002439295919250894,1.3841e-5,0.005706946385793039,1.18622e-4,0.04891043957629809,1.30665e-4,0.05387603131996586,1.17254e-4,0.04834638331910823,1.43518e-4,0.05917560374223289,1.85647e-4,0.0765463099258233,2.272e-4,0.09367951873796536,4.69018e-4,0.19338635792008377,6.67501e-4,0.2752252307971418,NA,NA,9.80636e-4,0.4043376256035361,0.00119797,0.4939491772117974,0.00138836,0.5724511295556407,0.00164188,0.676982958738955,0.00175419,0.7232908229531315,0.00394306,1.6258096969846905,0.00205531,0.8474491710269699,0.00249956,1.0306231419747742,0.00328517,1.354547291251768,0.00464311,1.9144555908777918,0.00523834,2.1598819110291965,0.00648931,2.6756841449888467,0.00846851,3.4917515018822494,0.00887327,3.658642883943776,0.0127416,5.253639770913994,0.0219472,9.049309567103316,0.0280671,11.572677906559628,0.0304066,12.537304817155887,0.0339551,14.000428814698449,0.0324745,13.389945119965036,0.028393,11.707053589467652
HoistInstruction,/home/pdonatbo/RBenchmarking/Benchmarks/RealThing//flexclust_no_s4.r,212,9,190.340126037598,18.7676,1.9513e-5,1.0397173852810161e-4,1.8909e-5,1.0075342611735116e-4,2.0358e-5,1.084741789040687e-4,2.1559e-5,1.1487350540292845e-4,2.3803e-5,1.2683028197531916e-4,2.5574e-5,1.3626675760352948e-4,2.7449e-5,1.4625737973955114e-4,2.7028e-5,1.440141520492764e-4,2.9087e-5,1.5498518723757964e-4,5.3618e-5,2.856944947675781e-4,6.4865e-5,3.456222425882904e-4,0.121331,0.6464918263390097,0.00129971,0.006925286131417975,0.00699669,0.03728068586287005,0.00905793,0.04826365651441846,0.0129335,0.06891397941132589,0.00926702,0.049377757411709536,0.0122039,0.06502642852575714,0.0130296,0.0694260320978708,0.0207435,0.11052825081523476,0.0413331,0.22023647136554486,NA,NA,0.0724802,0.38619855495641414,0.0562082,0.2994959398111639,0.0789428,0.42063343208508275,0.100413,0.5350337816236492,0.111437,0.5937733114516506,0.134615,0.7172733860482959,0.219027,1.1670485304460878,0.171062,0.9114750953771391,0.158523,0.8446631428632324,0.234024,1.2469575225388436,0.426227,2.2710788806240543,0.277072,1.4763315501182888,0.419246,2.233881796287218,0.464077,2.4727562394765443,0.744912,3.969138302180353,1.82605,9.729800294123915,1.45166,7.734926149321169,1.21965,6.498699887039365,5.24185,27.930316076642725,2.7413,14.606555979453951,2.37032,12.62985144610925
HoistInstruction,/home/pdonatbo/RBenchmarking/Benchmarks/RealThing//flexclust_strict.r,538,19,291.438499927521,37.8444,5.3944e-5,1.4254156493430996e-4,5.2299e-5,1.3819481878428512e-4,5.6268e-5,1.4868249992072802e-4,6.622e-5,1.7497965352865946e-4,6.2809e-5,1.6596643096468698e-4,6.6679e-5,1.7619251461246577e-4,7.5864e-5,2.0046294828296923e-4,7.5065e-5,1.9835167158152857e-4,8.0839e-5,2.1360888268805953e-4,1.32411e-4,3.4988267748993246e-4,1.56766e-4,4.1423830210017863e-4,0.135785,0.3587981312955153,0.0033731,0.008913075646595004,0.0174567,0.04612756444810857,0.021667,0.0572528564331843,0.0584052,0.15432983479722232,0.0234758,0.06203242751899885,0.0328346,0.08676211011404593,0.0302228,0.07986069273128918,0.0481737,0.12729413070361797,0.0938745,0.24805387322827155,NA,NA,0.185546,0.49028654173404784,0.125424,0.3314202365475473,0.184912,0.4886112608470473,0.248418,0.6564194438278848,0.273785,0.7234491761000306,0.317213,0.8382032744606865,0.527936,1.395017492680555,0.402869,1.0645405925315239,0.360348,0.9521831499508514,0.425792,1.1251123019522045,1.05513,2.788074325395567,0.469584,1.2408282335035037,0.924668,2.44334168331378,0.925268,2.4449271226390166,1.77685,4.695146441745675,5.15713,13.627194512266016,2.56724,6.783672088869158,2.75801,7.287762522328271,7.6383,20.183435329929925,6.50993,17.20183171090042,4.54385,12.006664129963745
HoistInstruction,/home/pdonatbo/RBenchmarking/Benchmarks/RealThing//flexclust.r,512,19,312.393155574799,38.9869,6.876e-5,1.7636693350843487e-4,6.4123e-5,1.6447319484237013e-4,7.0932e-5,1.8193803559657222e-4,8.2716e-5,2.121635728924331e-4,8.4519e-5,2.16788203216978e-4,8.284e-5,2.124816284444262e-4,9.9031e-5,2.5401096265668726e-4,9.1467e-5,2.346095739851078e-4,9.8279e-5,2.5208210963169683e-4,1.68905e-4,4.3323526620480215e-4,0.00219096,0.005619733808022695,0.135138,0.3466241224616474,0.00343552,0.008811985564381883,0.0177512,0.045531191246290424,0.0222216,0.056997606888467674,0.0606074,0.1554558069505398,0.0238387,0.061145410381435825,0.0334963,0.08591680795344077,0.0313429,0.08039341419810245,0.0491435,0.12605131467236433,0.0972047,0.2493265686679372,NA,NA,0.189055,0.4849192934036818,0.128096,0.3285616450653937,0.186961,0.4795482585176046,0.252798,0.6484178018770408,0.279426,0.7167176667034312,0.328136,0.8416570694258841,0.539214,1.3830645678420188,0.409932,1.0514608753196586,0.371951,0.9540409727369963,0.435065,1.115926118773229,1.08358,2.7793438308765253,0.473558,1.2146592829899274,0.950013,2.4367492670615003,0.940121,2.4113766418976628,1.82111,4.6710818249206785,5.30497,13.60705775529729,2.60575,6.683655279080922,2.95402,7.576955336279623,7.89175,20.242055664851527,6.81761,17.486925095352543,4.54655,11.661737660598817
HoistInstruction,/home/pdonatbo/RBenchmarking/Benchmarks/RealThing//volcano.r,76,6,3393.71580648422,6.91787,2.768e-6,4.001231592961418e-5,2.498e-6,3.6109380488502965e-5,2.832e-6,4.093745618232202e-5,3.782e-6,5.4670006808454045e-5,3.307e-6,4.780373149538803e-5,3.639e-6,5.260289655630996e-5,4.164e-6,6.0191937691803985e-5,4.023e-6,5.815373807255703e-5,4.493e-6,6.494773680338024e-5,6.33e-6,9.150215311938503e-5,1.0202e-5,1.4747313840820947e-4,0.0150459,0.2174932457533894,1.40383e-4,0.002029280688998203,0.00104839,0.015154809211505854,0.00121906,0.017621898069781594,0.00337147,0.0487356657468267,0.00136512,0.019733241590258275,0.00282662,0.04085968657982877,0.00222124,0.032108727108199495,0.00504876,0.07298142347283196,0.00545587,0.07886632735220524,NA,NA,0.0174598,0.2523869341285685,0.0126747,0.18321679939056387,0.0157786,0.22808465611524933,0.0179213,0.259058062669579,0.0159497,0.230557960759598,0.0166792,0.24110311410882254,0.0440537,0.6368101742299291,0.0234721,0.33929663321224596,0.0377562,0.5457778188951223,0.101438,1.4663183899090328,0.0627641,0.9072749271090669,0.18078,2.613232107570683,0.0919061,1.3285317590530035,0.172878,2.499006196994162,0.175275,2.53365559052136,0.669024,9.670953631681428,0.714166,10.323495526802324,0.477524,6.902760531782182,1.76559,25.52216216841311,0.659668,9.535709690988702,1.60732,23.234319234099516
Overflow,/home/pdonatbo/RBenchmarking/Benchmarks/RealThing//convolution_slow.r,24,3,2.91069006919861,0.34519,8.75e-7,2.534835887482256e-4,8.3e-7,2.4044728989831686e-4,8.94e-7,2.589878038181871e-4,2.295e-6,6.648512413453461e-4,1.108e-6,3.209826472377531e-4,1.33e-6,3.852950548973029e-4,1.308e-6,3.7892175323734755e-4,1.221e-6,3.5371824212752397e-4,1.39e-6,4.026767866971813e-4,1.957e-6,5.669341522060315e-4,2.886e-6,8.360612995741475e-4,1.341e-5,0.0038848170572728068,2.3241e-5,0.0067328138126828705,1.88641e-4,0.054648454474347456,2.15636e-4,0.062468785306642724,2.98851e-4,0.08657579883542398,2.54526e-4,0.07373504446826384,3.60382e-4,0.1044010544917292,3.02438e-4,0.08761493670152669,6.65795e-4,0.19287783539499984,0.00115346,0.33415220603146095,0.00109366,0.3168284133375822,0.00143312,0.4151684579506938,0.00174779,0.5063269503751556,NA,NA,0.00234316,0.6788029780700483,0.00291616,0.8447985167588865,0.00347606,1.006999044004751,0.00226581,0.6563950288247052,0.00368285,1.0669051826530318,0.0054323,1.573713027607984,0.00629305,1.8230684550537384,0.0091093,2.638923491410528,0.00902818,2.6154233900170922,0.0121536,3.520843593383354,0.0111078,3.2178800081114747,0.0207801,6.0199020829108605,0.0299641,8.680465830412237,0.038659,11.199339494191603,0.039006,11.299863843100901,0.0429151,12.432312639415974,0.0652321,18.89744778238072,0.0330587,9.576957617543963
Overflow,/home/pdonatbo/RBenchmarking/Benchmarks/RealThing//convolution_v.r,20,1,2.86010360717773,0.387492,7.87e-7,2.031009672457754e-4,7.88e-7,2.0335903708979796e-4,8.25e-7,2.1290762131863367e-4,8.98e-7,2.317467199322825e-4,9.67e-7,2.4955353916984095e-4,1.231e-6,3.1768397799180367e-4,1.342e-6,3.463297306783108e-4,1.157e-6,2.985868095341323e-4,1.339e-6,3.45555521146243e-4,1.766e-6,4.5575134454388735e-4,3.042e-6,7.850484655167074e-4,1.7012e-5,0.0043902841865122375,3.9322e-5,0.010147822406656137,2.17861e-4,0.056223354288604664,2.81982e-4,0.07277105075717692,9.07401e-4,0.23417283453593876,3.0681e-4,0.0791784088445697,4.05747e-4,0.1047110650026323,3.49072e-4,0.09008495659265224,6.19329e-4,0.1598301384286643,0.00119395,0.3081224902707669,0.00145132,0.37454192602685993,0.00262913,0.6784991690151022,0.00182629,0.4713103754400091,NA,NA,0.00386999,0.9987277156689687,0.00364022,0.939431007607899,0.0035262,0.9100058839924436,0.00408556,1.0543598319449177,0.00476354,1.2293260247953508,0.00537375,1.386802824316373,0.00596073,1.5382846613607508,0.0097702,2.521393990069472,0.00678239,1.750330329400349,0.0138962,3.586190166506663,0.0130784,3.375140648064993,0.0222003,5.729227958254622,0.061574,15.890392575846727,0.0362869,9.364554623063185,0.0387702,10.005419466724472,0.0445967,11.509063412922075,0.0608463,15.702595150351492,0.0382112,9.861158423915848
Overflow,/home/pdonatbo/RBenchmarking/Benchmarks/RealThing//convolution.r,23,3,1.80235004425049,0.22727,2.83e-7,1.2452149425793107e-4,3.31e-7,1.456417477009724e-4,2.63e-7,1.1572138865666388e-4,1.25e-6,5.50006600079201e-4,4.56e-7,2.0064240770889253e-4,4.95e-7,2.1780261363136362e-4,5.11e-7,2.2484269811237734e-4,3.95e-7,1.738020856250275e-4,4.76e-7,2.094425133101597e-4,6.29e-7,2.7676332115985394e-4,1.198e-6,5.271263255159062e-4,6.414e-6,0.002822193866326396,1.3126e-5,0.005775509306111673,1.24779e-4,0.05490341884102609,1.47892e-4,0.06507326087913054,1.3116e-4,0.0577110925331104,1.6211e-4,0.07132925595107141,2.09863e-4,0.09234082808993707,1.48879e-4,0.06550754609055309,4.32629e-4,0.1903590443085317,8.0392e-4,0.35372904474853695,6.60001e-4,0.2904039248470982,0.0010184,0.44810137721652665,0.00133024,0.585312623751485,NA,NA,0.001676,0.7374488493861926,0.00189472,0.8336868042416509,0.00476143,2.0950543406520876,0.00117455,0.5168082016984203,0.00254331,1.119069828837946,0.00357582,1.5733796805561666,0.00460948,2.02819553834646,0.00577705,2.541932503190038,0.00669288,2.944902538830466,0.00919583,4.046213754565055,0.00905625,3.9847978175738112,0.014945,6.575878910546927,0.0229073,10.079332951995424,0.0280758,12.353500242002905,0.0191743,8.436793241518897,0.0218253,9.603247238966867,0.0358734,15.784485413824967,0.0283159,12.459145509746119
Overflow,/home/pdonatbo/RBenchmarking/Benchmarks/RealThing//flexclust_no_s4.r,212,9,187.768701553345,18.5847,1.9604e-5,1.0548461906837344e-4,1.8669e-5,1.0045359892815057e-4,2.0374e-5,1.0962781212502755e-4,2.1431e-5,1.1531528623007095e-4,2.3321e-5,1.2548494191458564e-4,2.5274e-5,1.3599358612191746e-4,2.7476e-5,1.478420421099076e-4,2.7566e-5,1.4832631142821782e-4,2.9091e-5,1.5653198598847436e-4,5.1854e-5,2.7901445812953665e-4,5.6796e-5,3.056062244749713e-4,0.121132,0.6517834562839325,0.00126382,0.006800324998520287,0.00728955,0.0392233934365365,0.00902607,0.048567208510226154,0.0130291,0.07010659305773027,0.0136719,0.07356535214450596,0.0121703,0.06548558760701007,0.0128062,0.06890721937938196,0.0187053,0.10064892088653571,0.0418611,0.2252449595635119,0.0389174,0.20940558631562517,0.0718964,0.3868580068551012,0.0571568,0.30754760636437495,NA,NA,0.100283,0.5395997783122676,0.110979,0.5971524964083358,0.137672,0.7407813954489444,0.214175,1.1524264583232442,0.172722,0.929377391079759,0.15772,0.8486550764876484,0.230904,1.2424413630567077,0.414879,2.2323685612358553,0.276193,1.4861310648006154,0.421087,2.2657723826588536,0.456459,2.456100986295178,0.738914,3.9759264341097778,1.81837,9.784231114841777,1.44981,7.801094448659381,1.18294,6.365128304465502,5.19119,27.932600472431616,2.7406,14.746538819566632,2.35055,12.64776940171216
Overflow,/home/pdonatbo/RBenchmarking/Benchmarks/RealThing//flexclust_strict.r,538,19,301.743462085724,42.0619,5.8221e-5,1.3841742764829929e-4,5.7207e-5,1.360066948949049e-4,6.1487e-5,1.4618217436682604e-4,7.0079e-5,1.6660921166186026e-4,6.56e-5,1.5596061994346426e-4,6.9593e-5,1.6545377170313274e-4,7.7471e-5,1.8418331078719696e-4,7.4347e-5,1.767561617520844e-4,8.3126e-5,1.976277819118965e-4,1.42329e-4,3.383798639623983e-4,1.49804e-4,3.5615129131113903e-4,0.138491,0.32925521671631575,0.0035092,0.00834294218758544,0.0188194,0.04474215382567121,0.0228889,0.05441718039365792,0.060746,0.1444204850470378,0.0246742,0.058661639155625396,0.0343968,0.08177661969620963,0.0317801,0.07555555027233672,0.0454245,0.1079944082411874,0.101441,0.24117075072690486,0.103332,0.2456665057926532,0.203345,0.483442260097618,0.133881,0.31829517924772777,NA,NA,0.261121,0.6208017231746544,0.28983,0.6890558914361928,0.335509,0.7976553603142036,0.608035,1.4455718833433582,0.426595,1.0142076320850937,0.383042,0.9106626186643969,0.482638,1.1474469769553919,1.09917,2.613220039988683,0.508421,1.2087447309798178,0.985427,2.3428019181254296,0.990596,2.355090949291401,1.92391,4.573996895052292,6.28436,14.940742096766908,2.84487,6.763531842356146,3.00753,7.150247611258645,7.95241,18.906445025070195,7.44282,17.694921056823397,5.31193,12.628839876467776
Overflow,/home/pdonatbo/RBenchmarking/Benchmarks/RealThing//flexclust.r,512,19,288.038057565689,38.7747,6.0601e-5,1.5629005511325682e-4,5.7179e-5,1.4746471281531514e-4,6.2272e-5,1.6059956621198874e-4,7.2222e-5,1.8626062870892617e-4,6.7246e-5,1.7342751845920147e-4,7.1622e-5,1.84713227955342e-4,8.1558e-5,2.103381844346958e-4,7.9615e-5,2.0532718499433907e-4,8.7196e-5,2.2487859351587503e-4,1.47543e-4,3.805135823101146e-4,1.55982e-4,4.022777739092759e-4,0.136727,0.35261910472550395,0.00360961,0.009309188723574908,0.0189981,0.048996123761112266,0.0232334,0.05991896778053731,0.0612526,0.15797053233164923,0.0250373,0.0645712281461881,0.0349625,0.09016833141197739,0.0318047,0.08202436124586392,0.0455906,0.11757821466059054,0.0990101,0.2553471722540729,0.106112,0.2736629812738719,0.195068,0.5030806170002604,0.13393,0.3454056382125458,NA,NA,0.258602,0.6669348827972879,0.294806,0.7603050442685565,0.340998,0.8794342702844897,0.514082,1.325818123673426,0.430203,1.1094940773236155,0.390685,1.0075771056900504,0.454705,1.172684766097481,1.20689,3.112570825821992,0.483439,1.2467897881866268,0.986243,2.5435219356951824,0.952483,2.456454853293513,1.90232,4.90608566926372,5.38792,13.89545244708534,2.64433,6.819730391208701,2.66459,6.871980956654726,7.58626,19.56497406814237,6.768,17.4546805004294,4.59187,11.842438497267548
Overflow,/home/pdonatbo/RBenchmarking/Benchmarks/RealThing//volcano.r,76,6,2880.09845972061,6.59475,2.315e-6,3.510368095833807e-5,2.279e-6,3.455779218317601e-5,2.281e-6,3.4588119337351675e-5,3.472e-6,5.264793964896319e-5,2.828e-6,4.288259600439743e-5,3.07e-6,4.6552181659653504e-5,3.274e-6,4.9645551385571854e-5,3.297e-6,4.999431365859206e-5,3.349e-6,5.078281966715948e-5,4.93e-6,7.475643504302666e-5,6.937e-6,1.0518973425831151e-4,0.0155547,0.23586489252814735,1.37827e-4,0.0020899503392850373,0.00102354,0.015520527692482657,0.00119125,0.018063611205883467,0.00325649,0.04938003715076386,0.00129888,0.019695667007847154,0.00162622,0.02465931233177907,0.00198429,0.030088934379620152,0.00490895,0.07443724174532772,0.0053512,0.08114333371242276,0.0060293,0.09142575533568367,0.0173857,0.2636294021759733,0.0135522,0.20549982940975775,NA,NA,0.0177617,0.2693309071609992,0.0157027,0.238109101937147,0.0161712,0.24521323780279766,0.0408236,0.6190318056029418,0.0222547,0.33746085901664197,0.0366279,0.5554099852155123,0.100423,1.5227719018916561,0.0611691,0.927542363243489,0.178889,2.712597141665719,0.092957,1.4095606353538799,0.171721,2.6039046211001176,0.171411,2.5992039122028885,0.645958,9.795033928503734,0.694963,10.53812502369309,0.395177,5.99229690283938,1.66431,25.236892983054698,0.625103,9.478797528336933,1.56999,23.806664392130102
